CountryCode,DisplayName,region,Level,ProjYear,PovertyLine,variable,value
AUT,Austria,OHI,National,2021,1.9,HeadCount,0.003108358
AUT,Austria,OHI,National,2021,3.2,HeadCount,0.003982924
AUT,Austria,OHI,National,2021,5.5,HeadCount,0.006319943
AUT,Austria,OHI,National,2021,2.947928,HeadCount,0.003928304
AUT,Austria,OHI,National,2022,1.9,HeadCount,0.003108358
AUT,Austria,OHI,National,2022,3.2,HeadCount,0.003982924
AUT,Austria,OHI,National,2022,5.5,HeadCount,0.006319943
AUT,Austria,OHI,National,2023,1.9,HeadCount,0.003108358
AUT,Austria,OHI,National,2023,3.2,HeadCount,0.003982924
AUT,Austria,OHI,National,2023,5.5,HeadCount,0.006319943
AUT,Austria,OHI,National,2024,1.9,HeadCount,0.003108358
AUT,Austria,OHI,National,2024,3.2,HeadCount,0.003982924
AUT,Austria,OHI,National,2024,5.5,HeadCount,0.006210468
AZE,Azerbaijan,ECA,National,2018,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2018,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2018,5.5,HeadCount,8.66141e-05
AZE,Azerbaijan,ECA,National,2018,2.87782,HeadCount,0
AZE,Azerbaijan,ECA,National,2019,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2019,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2019,5.5,HeadCount,0
AZE,Azerbaijan,ECA,National,2019,2.913124,HeadCount,0
AZE,Azerbaijan,ECA,National,2020,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2020,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2020,5.5,HeadCount,0
AZE,Azerbaijan,ECA,National,2020,2.879717,HeadCount,0
AZE,Azerbaijan,ECA,National,2021,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2021,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2021,5.5,HeadCount,0
AZE,Azerbaijan,ECA,National,2021,2.947928,HeadCount,0
AZE,Azerbaijan,ECA,National,2022,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2022,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2022,5.5,HeadCount,0
AZE,Azerbaijan,ECA,National,2023,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2023,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2023,5.5,HeadCount,0
AZE,Azerbaijan,ECA,National,2024,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2024,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2024,5.5,HeadCount,0
BDI,Burundi,SSA,National,2018,1.9,HeadCount,0.7924593
BDI,Burundi,SSA,National,2018,3.2,HeadCount,0.9265461
BDI,Burundi,SSA,National,2018,5.5,HeadCount,0.98009
BDI,Burundi,SSA,National,2018,2.87782,HeadCount,0.90643
BDI,Burundi,SSA,National,2019,1.9,HeadCount,0.8010891
BDI,Burundi,SSA,National,2019,3.2,HeadCount,0.9290588
BDI,Burundi,SSA,National,2019,5.5,HeadCount,0.9809529
BDI,Burundi,SSA,National,2019,2.913124,HeadCount,0.9127455
BDI,Burundi,SSA,National,2020,1.9,HeadCount,0.808403
BDI,Burundi,SSA,National,2020,3.2,HeadCount,0.9324997
BDI,Burundi,SSA,National,2020,5.5,HeadCount,0.9825808
BDI,Burundi,SSA,National,2020,2.879717,HeadCount,0.9146565
BDI,Burundi,SSA,National,2021,1.9,HeadCount,0.8144142
BDI,Burundi,SSA,National,2021,3.2,HeadCount,0.9345265
BDI,Burundi,SSA,National,2021,5.5,HeadCount,0.9831937
BDI,Burundi,SSA,National,2021,2.947928,HeadCount,0.9230639
BDI,Burundi,SSA,National,2022,1.9,HeadCount,0.8213311
BDI,Burundi,SSA,National,2022,3.2,HeadCount,0.9389014
BDI,Burundi,SSA,National,2022,5.5,HeadCount,0.9840552
BDI,Burundi,SSA,National,2023,1.9,HeadCount,0.8285585
BDI,Burundi,SSA,National,2023,3.2,HeadCount,0.9423185
BDI,Burundi,SSA,National,2023,5.5,HeadCount,0.984788
BDI,Burundi,SSA,National,2024,1.9,HeadCount,0.8332424
BDI,Burundi,SSA,National,2024,3.2,HeadCount,0.9441911
BDI,Burundi,SSA,National,2024,5.5,HeadCount,0.985402
BEL,Belgium,OHI,National,2018,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2018,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2018,5.5,HeadCount,0.00303386
BEL,Belgium,OHI,National,2018,2.87782,HeadCount,0.001942868
BEL,Belgium,OHI,National,2019,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2019,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2019,5.5,HeadCount,0.00303386
BEL,Belgium,OHI,National,2019,2.913124,HeadCount,0.001942868
BEL,Belgium,OHI,National,2020,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2020,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2020,5.5,HeadCount,0.00303386
BEL,Belgium,OHI,National,2020,2.879717,HeadCount,0.001942868
BEL,Belgium,OHI,National,2021,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2021,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2021,5.5,HeadCount,0.00303386
BEL,Belgium,OHI,National,2021,2.947928,HeadCount,0.001942868
BEL,Belgium,OHI,National,2022,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2022,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2022,5.5,HeadCount,0.00303386
BEL,Belgium,OHI,National,2023,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2023,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2023,5.5,HeadCount,0.00303386
BEL,Belgium,OHI,National,2024,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2024,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2024,5.5,HeadCount,0.00303386
BEN,Benin,SSA,National,2018,1.9,HeadCount,0.4318333
BEN,Benin,SSA,National,2018,3.2,HeadCount,0.7037459
BEN,Benin,SSA,National,2018,5.5,HeadCount,0.8949887
BEN,Benin,SSA,National,2018,2.87782,HeadCount,0.6566573
BEN,Benin,SSA,National,2019,1.9,HeadCount,0.416087
BEN,Benin,SSA,National,2019,3.2,HeadCount,0.690436
BEN,Benin,SSA,National,2019,5.5,HeadCount,0.8916899
BEN,Benin,SSA,National,2019,2.913124,HeadCount,0.6489925
BEN,Benin,SSA,National,2020,1.9,HeadCount,0.3975838
BEN,Benin,SSA,National,2020,3.2,HeadCount,0.6757478
BEN,Benin,SSA,National,2020,5.5,HeadCount,0.8875908
BEN,Benin,SSA,National,2020,2.879717,HeadCount,0.6313783
BEN,Benin,SSA,National,2021,1.9,HeadCount,0.3814546
BEN,Benin,SSA,National,2021,3.2,HeadCount,0.660449
BEN,Benin,SSA,National,2021,5.5,HeadCount,0.8830137
BEN,Benin,SSA,National,2021,2.947928,HeadCount,0.6278078
BEN,Benin,SSA,National,2022,1.9,HeadCount,0.3644575
BEN,Benin,SSA,National,2022,3.2,HeadCount,0.6474843
BEN,Benin,SSA,National,2022,5.5,HeadCount,0.8781845
BEN,Benin,SSA,National,2023,1.9,HeadCount,0.3470419
BEN,Benin,SSA,National,2023,3.2,HeadCount,0.6348158
BEN,Benin,SSA,National,2023,5.5,HeadCount,0.8722202
BEN,Benin,SSA,National,2024,1.9,HeadCount,0.3276233
BEN,Benin,SSA,National,2024,3.2,HeadCount,0.6214837
BEN,Benin,SSA,National,2024,5.5,HeadCount,0.8655023
BFA,Burkina Faso,SSA,National,2018,1.9,HeadCount,0.3185189
BFA,Burkina Faso,SSA,National,2018,3.2,HeadCount,0.6948576
BFA,Burkina Faso,SSA,National,2018,5.5,HeadCount,0.8973343
BFA,Burkina Faso,SSA,National,2018,2.87782,HeadCount,0.6353394
BFA,Burkina Faso,SSA,National,2019,1.9,HeadCount,0.298632
BFA,Burkina Faso,SSA,National,2019,3.2,HeadCount,0.681326
BFA,Burkina Faso,SSA,National,2019,5.5,HeadCount,0.8904253
BFA,Burkina Faso,SSA,National,2019,2.913124,HeadCount,0.6270649
BFA,Burkina Faso,SSA,National,2020,1.9,HeadCount,0.2793755
BFA,Burkina Faso,SSA,National,2020,3.2,HeadCount,0.6664198
BFA,Burkina Faso,SSA,National,2020,5.5,HeadCount,0.8825731
BFA,Burkina Faso,SSA,National,2020,2.879717,HeadCount,0.6033278
BFA,Burkina Faso,SSA,National,2021,1.9,HeadCount,0.2597484
BFA,Burkina Faso,SSA,National,2021,3.2,HeadCount,0.6512505
BFA,Burkina Faso,SSA,National,2021,5.5,HeadCount,0.8771878
BFA,Burkina Faso,SSA,National,2021,2.947928,HeadCount,0.6004473
BFA,Burkina Faso,SSA,National,2022,1.9,HeadCount,0.242311
BFA,Burkina Faso,SSA,National,2022,3.2,HeadCount,0.6367858
BFA,Burkina Faso,SSA,National,2022,5.5,HeadCount,0.8711265
BFA,Burkina Faso,SSA,National,2023,1.9,HeadCount,0.2232859
BFA,Burkina Faso,SSA,National,2023,3.2,HeadCount,0.6221983
BFA,Burkina Faso,SSA,National,2023,5.5,HeadCount,0.8647163
BFA,Burkina Faso,SSA,National,2024,1.9,HeadCount,0.2052791
BFA,Burkina Faso,SSA,National,2024,3.2,HeadCount,0.6048198
BFA,Burkina Faso,SSA,National,2024,5.5,HeadCount,0.855008
BGD,Bangladesh,SAS,National,2018,1.9,HeadCount,0.0600218
BGD,Bangladesh,SAS,National,2018,3.2,HeadCount,0.3567429
BGD,Bangladesh,SAS,National,2018,5.5,HeadCount,0.7486757
BGD,Bangladesh,SAS,National,2018,2.87782,HeadCount,0.2783197
BGD,Bangladesh,SAS,National,2019,1.9,HeadCount,0.04597175
BGD,Bangladesh,SAS,National,2019,3.2,HeadCount,0.3147662
BGD,Bangladesh,SAS,National,2019,5.5,HeadCount,0.7159714
BGD,Bangladesh,SAS,National,2019,2.913124,HeadCount,0.245896
BGD,Bangladesh,SAS,National,2020,1.9,HeadCount,0.03523918
BGD,Bangladesh,SAS,National,2020,3.2,HeadCount,0.2747576
BGD,Bangladesh,SAS,National,2020,5.5,HeadCount,0.6817657
BGD,Bangladesh,SAS,National,2020,2.879717,HeadCount,0.2030187
BGD,Bangladesh,SAS,National,2021,1.9,HeadCount,0.02699562
BGD,Bangladesh,SAS,National,2021,3.2,HeadCount,0.2369825
BGD,Bangladesh,SAS,National,2021,5.5,HeadCount,0.6483475
BGD,Bangladesh,SAS,National,2021,2.947928,HeadCount,0.1852261
BGD,Bangladesh,SAS,National,2022,1.9,HeadCount,0.02050426
BGD,Bangladesh,SAS,National,2022,3.2,HeadCount,0.203279
BGD,Bangladesh,SAS,National,2022,5.5,HeadCount,0.6136413
BGD,Bangladesh,SAS,National,2023,1.9,HeadCount,0.01512642
BGD,Bangladesh,SAS,National,2023,3.2,HeadCount,0.1710923
BGD,Bangladesh,SAS,National,2023,5.5,HeadCount,0.5746229
BGD,Bangladesh,SAS,National,2024,1.9,HeadCount,0.01120691
BGD,Bangladesh,SAS,National,2024,3.2,HeadCount,0.1410258
BGD,Bangladesh,SAS,National,2024,5.5,HeadCount,0.535004
BGR,Bulgaria,ECA,National,2018,1.9,HeadCount,0.009885809
BGR,Bulgaria,ECA,National,2018,3.2,HeadCount,0.02689475
BGR,Bulgaria,ECA,National,2018,5.5,HeadCount,0.06399998
BGR,Bulgaria,ECA,National,2018,2.87782,HeadCount,0.02112086
BGR,Bulgaria,ECA,National,2019,1.9,HeadCount,0.009839119
BGR,Bulgaria,ECA,National,2019,3.2,HeadCount,0.02327938
BGR,Bulgaria,ECA,National,2019,5.5,HeadCount,0.06118835
BGR,Bulgaria,ECA,National,2019,2.913124,HeadCount,0.02052628
BGR,Bulgaria,ECA,National,2020,1.9,HeadCount,0.00904643
BGR,Bulgaria,ECA,National,2020,3.2,HeadCount,0.02210587
BGR,Bulgaria,ECA,National,2020,5.5,HeadCount,0.0585432
BGR,Bulgaria,ECA,National,2020,2.879717,HeadCount,0.01915435
BGR,Bulgaria,ECA,National,2021,1.9,HeadCount,0.008763747
BGR,Bulgaria,ECA,National,2021,3.2,HeadCount,0.02112086
BGR,Bulgaria,ECA,National,2021,5.5,HeadCount,0.05568312
BGR,Bulgaria,ECA,National,2021,2.947928,HeadCount,0.01894939
BGR,Bulgaria,ECA,National,2022,1.9,HeadCount,0.007833406
BGR,Bulgaria,ECA,National,2022,3.2,HeadCount,0.02052628
BGR,Bulgaria,ECA,National,2022,5.5,HeadCount,0.05499612
BGR,Bulgaria,ECA,National,2023,1.9,HeadCount,0.0070625
BGR,Bulgaria,ECA,National,2023,3.2,HeadCount,0.01978565
BGR,Bulgaria,ECA,National,2023,5.5,HeadCount,0.05387435
BGR,Bulgaria,ECA,National,2024,1.9,HeadCount,0.0070625
BGR,Bulgaria,ECA,National,2024,3.2,HeadCount,0.01894939
BGR,Bulgaria,ECA,National,2024,5.5,HeadCount,0.05232205
BIH,Bosnia and Herzegovina,ECA,National,2018,1.9,HeadCount,0.0005898651
BIH,Bosnia and Herzegovina,ECA,National,2018,3.2,HeadCount,0.002351145
BIH,Bosnia and Herzegovina,ECA,National,2018,5.5,HeadCount,0.02007528
BIH,Bosnia and Herzegovina,ECA,National,2018,2.87782,HeadCount,0.001374265
BIH,Bosnia and Herzegovina,ECA,National,2019,1.9,HeadCount,0.0005898651
BIH,Bosnia and Herzegovina,ECA,National,2019,3.2,HeadCount,0.00219046
BIH,Bosnia and Herzegovina,ECA,National,2019,5.5,HeadCount,0.01882006
BIH,Bosnia and Herzegovina,ECA,National,2019,2.913124,HeadCount,0.001325822
BIH,Bosnia and Herzegovina,ECA,National,2020,1.9,HeadCount,0.0005898651
BIH,Bosnia and Herzegovina,ECA,National,2020,3.2,HeadCount,0.001989795
BIH,Bosnia and Herzegovina,ECA,National,2020,5.5,HeadCount,0.01649781
BIH,Bosnia and Herzegovina,ECA,National,2020,2.879717,HeadCount,0.001158703
BIH,Bosnia and Herzegovina,ECA,National,2021,1.9,HeadCount,0.0003899619
BIH,Bosnia and Herzegovina,ECA,National,2021,3.2,HeadCount,0.001989795
BIH,Bosnia and Herzegovina,ECA,National,2021,5.5,HeadCount,0.01523824
BIH,Bosnia and Herzegovina,ECA,National,2021,2.947928,HeadCount,0.001158703
BIH,Bosnia and Herzegovina,ECA,National,2022,1.9,HeadCount,0.0003899619
BIH,Bosnia and Herzegovina,ECA,National,2022,3.2,HeadCount,0.001374265
BIH,Bosnia and Herzegovina,ECA,National,2022,5.5,HeadCount,0.01385676
BIH,Bosnia and Herzegovina,ECA,National,2023,1.9,HeadCount,0.0003899619
BIH,Bosnia and Herzegovina,ECA,National,2023,3.2,HeadCount,0.001325822
BIH,Bosnia and Herzegovina,ECA,National,2023,5.5,HeadCount,0.01285606
BIH,Bosnia and Herzegovina,ECA,National,2024,1.9,HeadCount,0.0003899619
BIH,Bosnia and Herzegovina,ECA,National,2024,3.2,HeadCount,0.001158703
BIH,Bosnia and Herzegovina,ECA,National,2024,5.5,HeadCount,0.01222786
BLR,Belarus,ECA,National,2018,1.9,HeadCount,0
BLR,Belarus,ECA,National,2018,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2018,5.5,HeadCount,0.003799372
BLR,Belarus,ECA,National,2018,2.87782,HeadCount,0
BLR,Belarus,ECA,National,2019,1.9,HeadCount,0
BLR,Belarus,ECA,National,2019,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2019,5.5,HeadCount,0.003799372
BLR,Belarus,ECA,National,2019,2.913124,HeadCount,0
BLR,Belarus,ECA,National,2020,1.9,HeadCount,0
BLR,Belarus,ECA,National,2020,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2020,5.5,HeadCount,0.003799372
BLR,Belarus,ECA,National,2020,2.879717,HeadCount,0
BLR,Belarus,ECA,National,2021,1.9,HeadCount,0
BLR,Belarus,ECA,National,2021,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2021,5.5,HeadCount,0.003623418
BLR,Belarus,ECA,National,2021,2.947928,HeadCount,0
BLR,Belarus,ECA,National,2022,1.9,HeadCount,0
BLR,Belarus,ECA,National,2022,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2022,5.5,HeadCount,0.003623418
BLR,Belarus,ECA,National,2023,1.9,HeadCount,0
BLR,Belarus,ECA,National,2023,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2023,5.5,HeadCount,0.003623418
BLR,Belarus,ECA,National,2024,1.9,HeadCount,0
BLR,Belarus,ECA,National,2024,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2024,5.5,HeadCount,0.003533344
BLZ,Belize,LAC,National,2018,1.9,HeadCount,0.1391808
BLZ,Belize,LAC,National,2018,3.2,HeadCount,0.2841973
BLZ,Belize,LAC,National,2018,5.5,HeadCount,0.533162
BLZ,Belize,LAC,National,2018,2.87782,HeadCount,0.2420016
BLZ,Belize,LAC,National,2019,1.9,HeadCount,0.1391808
BLZ,Belize,LAC,National,2019,3.2,HeadCount,0.2841973
BLZ,Belize,LAC,National,2019,5.5,HeadCount,0.533162
BLZ,Belize,LAC,National,2019,2.913124,HeadCount,0.2442634
BLZ,Belize,LAC,National,2020,1.9,HeadCount,0.1391808
BLZ,Belize,LAC,National,2020,3.2,HeadCount,0.2841973
BLZ,Belize,LAC,National,2020,5.5,HeadCount,0.533162
BLZ,Belize,LAC,National,2020,2.879717,HeadCount,0.2431018
BLZ,Belize,LAC,National,2021,1.9,HeadCount,0.1439163
BLZ,Belize,LAC,National,2021,3.2,HeadCount,0.2886048
BLZ,Belize,LAC,National,2021,5.5,HeadCount,0.5376584
BLZ,Belize,LAC,National,2021,2.947928,HeadCount,0.2462724
BLZ,Belize,LAC,National,2022,1.9,HeadCount,0.1439163
BLZ,Belize,LAC,National,2022,3.2,HeadCount,0.2924383
BLZ,Belize,LAC,National,2022,5.5,HeadCount,0.538902
BLZ,Belize,LAC,National,2023,1.9,HeadCount,0.1443536
BLZ,Belize,LAC,National,2023,3.2,HeadCount,0.2938254
BLZ,Belize,LAC,National,2023,5.5,HeadCount,0.5400569
BLZ,Belize,LAC,National,2024,1.9,HeadCount,0.145406
BLZ,Belize,LAC,National,2024,3.2,HeadCount,0.2945839
BLZ,Belize,LAC,National,2024,5.5,HeadCount,0.5412458
BOL,Bolivia,LAC,National,2018,1.9,HeadCount,0.04345223
BOL,Bolivia,LAC,National,2018,3.2,HeadCount,0.1022637
