svy,CountryName,Beta2018,Beta2020,Beta2020high,Beta2020low,GQ2018,GQ2020,GQ2020high,GQ2020low,type,2018,2020,CountryCode,poorBeta2018,poorGQ2018,poorBeta2020,poorGQ2020,poorBeta2020high,poorGQ2020high,poorBeta2020low,poorGQ2020low
MKD_3,North Macedonia,0.0311442507190157,0.0311200705556364,0.0302333259592949,0.0320537454811786,0.0448227274470115,0.0447922365380197,0.0436650658226379,0.0459605050922675,,,,,,,,,,,,
MLI_3,Mali,0.470898773234715,0.470698278993143,0.45825191069049,0.48333006674547,0.485132847960171,0.484914422554841,0.471330262702011,0.498648645507228,3,19107.706,20284.18,MLI,8997.79531472961,9269.77582976565,9547.72861678713,9836.09143169846,9295.26424178982,9560.54788809488,9803.95407327713,10114.6788822248
MLT_3,Malta,0.000873880189579201,0.000873663617915707,0.000865050258515328,0.00088263564986976,0,0,0,0,3,432.089,434.363,MLT,0.377594017235087,0,0.37948715006872,0,0.375745825439493,0,0.383384268784379,0
MMR_3,Myanmar,0.0179276510729661,0.0178253577569733,0.015922943803875,0.0199826190812943,0.00551207426196474,0.00528279783091071,0.000833961448694933,0.00993305855686564,3,53855.735,54808.276,MMR,965.506825358127,296.856810752694,976.977127742931,289.541041568755,872.709098735271,45.7079892534317,1095.21290181044,544.413814908854
MNE_3,Montenegro,0.0170778080250307,0.0170459447437047,0.0159590743787699,0.018209329218558,0.0276074282270524,0.0275644274628275,0.0260714043166641,0.0291084950139613,3,629.219,629.397,MNE,10.7456812877018,17.3711183815977,10.7286664838535,17.3489679518213,10.0445935367747,16.4092636626954,11.4608971821728,18.3207994363022
MNG_3,Mongolia,0.00345603999259461,0.00344373884969107,0.003113135099034,0.00381997496984439,0,0,0,0,3,3121.772,3209.404,MNG,10.7889688797621,0,11.0523492391539,0,9.99130823938011,0,12.2598429481185,0
MOZ_3,Mozambique,0.610276888668771,0.610191988671164,0.600985971866772,0.619413943203956,0.616112736918949,0.616028995024108,0.606947715090604,0.625124408131314,3,30528.673,32309.195,MOZ,18630.9435736263,18809.1042765336,19714.8119494144,19903.4009258879,19417.3729573081,19609.9920816668,20012.7658766956,20197.2664015742
MRT_3,Mauritania,0.0594580054220046,0.0593435633277229,0.0553376492486924,0.063614900805593,0.0671110603031818,0.0669896353314691,0.0626869980766642,0.0714711853027717,3,4540.068,4783.767,MRT,269.943387760269,304.688777328546,283.885779909571,320.462806840716,264.72242033347,299.87999272821,304.318863182069,341.901497702284
MUS_3,Mauritius,0.00255544208573965,0.00255104877521352,0.00242209516450449,0.00269125267498696,0,0,0,0,3,1268.315,1274.114,MUS,3.24110552897489,0,3.2503269591824,0,3.08602535842747,0,3.42896271073833,0
MWI_3,Malawi,0.712504454565789,0.712359101217485,0.702096622645898,0.72246760582713,0.702440628814504,0.702290789305162,0.691735155616929,0.712733480957012,3,19164.728,20283.691,MWI,13654.9540705417,13462.0835873789,14449.2718901332,14245.049362412,14241.110945893,14030.9421503707,14654.3096741073,14456.8656930864
MYS_3,Malaysia,4.40098408788782e-05,4.39151708252785e-05,4.08356764198326e-05,4.73361015669433e-05,0,0,0,0,3,32042.458,32869.323,MYS,1.41018347794814,0,1.44346193445626,0,1.34224103816696,0,1.55590561196467,0
NAM_3,Namibia,0.196940593371007,0.196972975237004,0.193068734719304,0.200952928268684,0.147388367207516,0.147433033773627,0.142051995971518,0.15292686751849,3,2587.801,2696.537,NAM,509.643064466085,381.411764047977,531.144915726664,397.558630592835,520.616986713787,383.048463061049,541.877006334853,412.372956557707
NER_3,Niger,0.436443710461897,0.436208218646247,0.423793461865801,0.448814564264403,0.442259358301242,0.442004787516006,0.428585664965432,0.455631392061632,3,22311.375,24074.693,NER,9737.65929050681,9867.41439031838,10501.5789479853,10641.1295639781,10202.6974898264,10318.0683082436,10805.0728485943,10969.1858850464
NGA_3,Nigeria,0.518940705647246,0.518963992388874,0.509038507769774,0.52901408705965,0.530728782161661,0.53075348118491,0.520210223106386,0.541395771820475,3,195875.237,206152.701,NGA,101647.633707602,103956.625988637,106985.82875271,109416.263711422,104939.663289748,107242.742581194,109057.682914396,111610.200670771
NIC_3,Nicaragua,0.0280236094430917,0.028083287490258,0.0261617483488769,0.0301525710599355,0.0193306720883965,0.0194303765114425,0.0161549999946529,0.0228148236015608,3,6284.757,6416.568,NIC,176.121575612737,121.488576722254,180.19832384479,124.676332151274,167.868637279456,103.65965600569,193.476022580908,146.39286704742
NLD_3,Netherlands,0.00242940943788208,0.00242923367222952,0.00241612003540487,0.00244282936901333,0,0,0,0,3,17084.459,17181.248,NLD,41.5051459357094,0,41.7372661725261,0,41.5119575260598,0,41.9708572107016,0
NOR_3,Norway,0.00309078593916303,0.00309065877180357,0.00307862322183993,0.00310311566936301,0,0,0,0,3,5353.363,5449.693,NOR,16.5460990876356,0,16.8431414740865,0,16.7775514216985,0,16.9110277415179,0
NPL_3,Nepal,0.173571811072533,0.173133843254685,0.163178523996196,0.183430297047694,0.17023819734397,0.169805184400997,0.159969200897764,0.179994341266068,3,29624.035,30260.244,NPL,5141.8974062261,5043.14231645469,5239.07234154452,5138.34631243915,4937.82195168475,4840.70705165137,5550.6455456557,5446.67268533047
PAK_3,Pakistan,0.0377564994870482,0.0376793670607648,0.032589344251396,0.0434261335220879,0.0324323431601205,0.0323133613086954,0.0241283435087579,0.0408390819898143,3,200813.818,208362.334,PAK,7582.0268163092,6512.86265666999,7850.96086442368,6732.88738166507,6790.39183175034,5027.43796903854,9048.37053725788,8509.32644181507
PAN_3,Panama,0.012272428047182,0.0122498063668708,0.0114402828397452,0.0131118877918323,0.00754114744219233,0.00750771210127501,0.00629121211390041,0.00876229113007394,3,4162.618,4289.33,PAN,51.0854298929045,31.3909160835238,52.5434619436099,32.2030547473619,49.0711483930042,26.9850848565164,56.2412136621399,37.5843582129601
PER_3,Peru,0.0204636095027329,0.0204336477158794,0.0191036048473094,0.0218554689065652,0.0165489859481484,0.0165058502339922,0.0145574848709561,0.0185193990527849,3,32551.815,33312.178,PER,666.127630765205,538.699529021728,680.689309900667,549.845821036089,636.382685115235,484.941527253595,728.053270488965,616.921517699403
PHL_3,Philippines,0.102927637954,0.102652149871665,0.0956524101325852,0.109839551890017,0.0861384585509642,0.0858514719836898,0.0785679576742307,0.0933474915222733,3,106512.074,109703.396,PHL,10963.0361904017,9174.78587142623,11261.2894476226,9418.19802820963,10493.3942271294,8619.17177364737,12049.771857453,10240.5368280746
PNG_3,Papua New Guinea,0.385189779975921,0.38517697700036,0.376348052764702,0.394186562006331,0.379687766495064,0.379674047249586,0.370228766644369,0.389343585664565,3,8418.346,8755.675,PNG,3242.66084350117,3196.34299032266,3372.48442809763,3324.30256365202,3295.18123689058,3241.60275638893,3451.36942629478,3408.96589941359
POL_3,Poland,0.00257859824798694,0.00257735992082964,0.00254051636636735,0.00261592430061237,0,0,0,0,3,38104.832,37942.231,POL,98.2570530350369,0,97.7907854862598,0,96.3928588319906,0,99.2540040923479,0
PRT_3,Portugal,0.00261196417299067,0.0026111281780137,0.00256506512239424,0.00265949805285393,0,0,0,0,3,10291.196,10218.413,PRT,26.8802352492249,0,26.6815861188815,0,26.2108947925199,0,27.1758494767573,0
PRY_3,Paraguay,0.0113357998338933,0.0113238658646087,0.0105959617120533,0.0121122307525037,0,0,0,0,3,6896.908,7066.33,PRY,78.1819685607775,0,80.0181730750606,0,74.8745621247336,0,85.5890195333398,0
PSE_3,West Bank and Gaza,0,0,0,0,0,0,0,0,3,5052.776,5322.629,PSE,0,0,0,0,0,0,0,0
ROU_3,Romania,0.0267386667082362,0.0267114960116749,0.0259136549470876,0.0275504968180616,0.0355817420267313,0.0355461883009808,0.0344934640904281,0.0366353944331143,3,19580.634,19388.362,ROU,523.560046461959,696.713067707844,517.892154235909,689.182366499581,502.423322857225,668.77176841922,534.159005588427,710.300289282005
RUS_3,Russian Federation,9.48920531319828e-05,9.48045045283596e-05,8.97065523410163e-05,0.000100370722045537,0,0,0,0,3,143964.709,143786.842,RUS,13.6611068155584,0,13.6316403135075,0,12.8986218678224,0,14.4319891521875,0
RWA_3,Rwanda,0.531998332854927,0.531456716814877,0.520577412678222,0.542416856374722,0.544430737114868,0.54386823704879,0.532554138717512,0.555236175375715,3,12501.156,13087.173,RWA,6650.59415075936,6806.01357586796,6955.2659949683,7117.69770746253,6812.88665961228,6969.62814526208,7098.70323749215,7266.47188300032
SDN_3,Sudan,0.132732230688709,0.133066621740009,0.124738263965709,0.141821416223879,0.142714666771652,0.143027372991709,0.135203168621683,0.151178147179096,3,41511.526,43541.203,SDN,5509.91744527234,5924.30360027278,5793.88078970594,6227.58388198873,5431.2540731985,5886.90861119993,6175.07507355139,6582.47839548888
SEN_3,Senegal,0.376443277622012,0.376131358659565,0.366409700074015,0.386046483230472,0.379185869457417,0.378846381352175,0.368272899631495,0.389644092708089,3,16294.27,17200.154,SEN,6133.86840525803,6178.55693712391,6469.51729317375,6516.21610160014,6302.30326836687,6334.35058768826,6640.05896272254,6701.93839976941
SLB_3,Solomon Islands,0.263012261646259,0.26293938172616,0.252787435035944,0.273360489783184,0.258098951033776,0.258026953433143,0.248024479141482,0.268349853458291,3,623.281,647.297,SLB,163.930545451142,160.868172299283,170.199872973198,167.020072876413,163.628548336462,160.545501274844,176.945424955185,173.702055093991
SLE_3,Sierra Leone,0.399978875129611,0.399719072382567,0.386386808889636,0.413242764606218,0.401389796869042,0.401118485631808,0.387215317152291,0.415259010045212,3,7719.729,8046.931,SLE,3087.72852172543,3098.62045519406,3216.51179484652,3227.77277670365,3109.22799044509,3115.8949392676,3325.33601303548,3341.56060096212
SLV_3,El Salvador,0.0112071985559009,0.0111951159072434,0.0102799774877029,0.0122033716557367,0,0,0,0,3,6411.558,6479.066,SLV,71.8556035586747,0,72.5338948406798,0,66.6046526213414,0,79.0664503800472,0
SOM_3,Somalia,0,0,0,0,0,0,0,0,3,15181.925,16105.174,SOM,0,0,0,0,0,0,0,0
SRB_3,Serbia,0.000620337774887966,0.000618992275490065,0.00058514636518415,0.000656008718514436,0,0,0,0,3,8762.027,8703.942,SRB,5.43541633268828,0,5.38767286431355,0,5.09308002407366,0,5.70986183744397,0
SSD_3,South Sudan,0.417351749497206,0.417228400148165,0.409650111285738,0.424959922630232,0.422437357728682,0.422302171751149,0.413993337635869,0.430771670315672,3,12919.053,13610.007,SSD,5391.78937139712,5457.49061367681,5678.48144661533,5747.53551364835,5575.34088214967,5634.45222317754,5783.70752171691,5862.80544839799
STP_3,Sao Tome and Principe,0,0,0,0,0,0,0,0,3,208.818,218.011,STP,0,0,0,0,0,0,0,0
SUR_3,Suriname,0.270663560008928,0.270625981802287,0.26651653511242,0.274844068356838,0.263267169845658,0.263230340555634,0.259207339749787,0.26736905851562,3,568.301,577.752,SUR,153.818371816634,149.614995890457,156.354702238235,152.081855716699,153.980461194271,149.757558955119,158.7917101813,154.473008295516
SVK_3,Slovak Republic,0.00960518317218342,0.00960298016074645,0.00951720400448522,0.00969228269613247,0.00436704341175562,0.00436121676300758,0.00413368858502751,0.00459673327394774,3,5449.816,5451.4,SVK,52.346480934696,23.7995830580804,52.3496860482932,23.7747370618595,51.8820859100507,22.5343899524189,52.8365098896965,25.0586317695987
SVN_3,Slovenia,0.000783543671516051,0.000783334125202873,0.000775713966807312,0.000791272880221296,0,0,0,0,3,2081.26,2082.055,SVN,1.6307581017795,0,1.63094473204927,0,1.615079143161,0,1.64747365662915,0
SWE_3,Sweden,0.0033695490339449,0.00336943238880134,0.00335095673060294,0.00338858743227743,0,0,0,0,3,9982.709,10121.686,SWE,33.6372274671031,0,34.1043366376771,0,33.9173318267496,0,34.2982179730584,0
SWZ_3,Eswatini,0.308105844971292,0.308097345528883,0.302339610330997,0.313964509022636,0.303031653467957,0.303020090131563,0.295165234573813,0.310979593534575,3,1391.385,1439.295,SWZ,428.693851105382,421.633697160514,443.442968932994,436.135300625907,435.155889451353,424.829846295917,451.887548013735,447.591374076347
SYC_3,Seychelles,0.0104233716131557,0.0104188681074849,0.0102376495386158,0.0106090730178329,0,0,0,0,3,95.235,96.112,SYC,0.992669795578879,0,1.00137825154659,0,0.983960972455445,0,1.01965922588996,0
SYR_3,Syrian Arab Republic,0.0104311776447088,0,0,0,0,0,0,0,3,18284.407,18924.442,SYR,190.727897545157,0,0,0,0,0,0,0
TCD_3,Chad,0.393555693826271,0.393460433818492,0.38454272513039,0.402553663861676,0.388608735904755,0.388507767108864,0.379070706782763,0.398160468607757,3,15353.184,16285.093,TCD,6042.3329815624,5966.3814263531,6407.5397565545,6326.8851185902,6262.31404122183,6173.20171353303,6555.62385347814,6484.0802602009
TGO_3,Togo,0.473379627021284,0.473170799130763,0.464005549141214,0.482488084911188,0.486380166106469,0.486156358080206,0.476317962381561,0.496125729261672,3,7990.926,8384.291,TGO,3782.74156943468,3886.6279152245,3967.20167261487,4076.07637764465,3890.35754961474,3993.58840513406,4045.32050792811,4159.66248671707
THA_3,Thailand,7.62485856809155e-11,7.55302128944297e-11,5.40870012772721e-11,1.06670699222191e-10,0,0,0,0,3,69183.173,69410.868,THA,5.2751190941681e-06,0,5.24261763722715e-06,0,3.75422570617257e-06,0,7.40410582317922e-06,0
TJK_3,Tajikistan,0.0444139849784103,0.0443122680387281,0.040855682535333,0.0480261225455375,0.044260211660211,0.0441397091864428,0.0399747440359155,0.0484716393749801,3,9107.211,9475.246,TJK,404.487532549213,403.087086494201,419.869640484886,418.234602910006,387.117642520184,378.770533527332,455.059325545114,459.280707101223
TKM_3,Turkmenistan,0.499373309360816,0.498947394076037,0.487875749686851,0.510144210285342,0.504513577814703,0.504078786839289,0.492769916629557,0.515501879601763,3,5851.466,6031.195,TKM,2922.06594103229,2952.14404712109,3009.24902841443,3040.19745879118,2942.47378213259,2971.9914573266,3076.77921035191,3109.09235874475
TLS_3,Timor-Leste,0.316330763679732,0.316995028802769,0.301863525025355,0.332488249696484,0.311215560751388,0.311879540072233,0.296820808202531,0.327440964194831,3,1324.094,1381.4,TLS,418.851666203751,412.078656697548,437.896932788145,430.830396655782,416.994273470025,410.028264450977,459.299268130723,452.32694793874
TON_3,Tonga,0.00275634080367552,0.00274429314884837,0.00232581242203908,0.00324695768566961,0,0,0,0,3,109.008,111.037,TON,0.300463198327061,0,0.304718078368677,0,0.258251233905953,0,0.360532440543697,0
TTO_3,Trinidad and Tobago,0.0333644810885513,0.0333541592160125,0.0313705161855023,0.0354653743140234,0.0323730976895165,0.0323591041746502,0.0296308442696287,0.0351811620276535,3,1372.598,1377.729,TTO,45.7960200131834,44.4352491424349,45.9529924225177,44.5820762354366,43.2200698937359,40.8232734447512,48.8616746882852,48.4701071791971
TUN_3,Tunisia,0.00190876830307794,0.00190699987213008,0.00175656140083277,0.00207554016787684,0,0,0,0,3,11659.174,11903.136,TUN,22.2546617712704,0,22.699278829947,0,20.908589246463,0,24.7054368917008,0
TUR_3,Turkey,0.000163227700901061,0.000163068694781076,0.000145485350843772,0.000183437795681307,0,0,0,0,3,81916.871,83835.75,TUR,13.3711025183388,0,13.6709863284926,0,12.1968735020008,0,15.3786451792891,0
TUV_3,Tuvalu,0.0273918324694207,0.0272983445934826,0.0246294678827432,0.030222358961861,0.0216655889153202,0.0215187665369878,0.0172025838436455,0.025989190874369,3,11.287,11.499,TUV,0.309171613082351,0.244539502087219,0.313903664480456,0.247444296408823,0.283214251183664,0.19781251161808,0.34752690570244,0.298849705864369
TWN_3,"Taiwan, China",0,0,0,0,0,0,0,0,3,23694.089,23817.905,TWN,0,0,0,0,0,0,0,0
TZA_3,Tanzania,0.475799496820556,0.475499028252551,0.463556240266667,0.487557624466684,0.485046987669165,0.484734451692994,0.472302661742049,0.497267239542232,3,59091.392,62774.619,TZA,28115.6545800262,28662.1016867778,29849.2703334242,30429.0205212016,29099.5663678125,29648.619643543,30606.2441164412,31215.7615034454
UGA_3,Uganda,0.408253423373849,0.407979574378213,0.397663989641997,0.418450041286197,0.415795522619433,0.415499313581986,0.404333915521561,0.426816461243328,3,44270.563,47187.703,UGA,18073.6088994376,18407.5018792415,19251.6189858256,19606.4582060106,18764.8502370216,19079.5887184585,19745.6962685508,20140.4884086612
UKR_3,Ukraine,0.000706998496057433,0.000706138495285963,0.000679118206945655,0.000735193943254114,0,0,0,0,3,44009.214,43579.234,UKR,31.1144481106697,0,30.7729747224749,0,29.5954512541451,0,32.0391888884537,0
URY_3,Uruguay,4.1748589234229e-05,4.17057558841913e-05,3.85377697609941e-05,4.52476116135692e-05,0,0,0,0,3,3469.551,3494.387,URY,0.144848859526208,0,0.145736051186892,0,0.134665881661811,0,0.158112665803505,0
USA_3,United States,0.00531899697024815,0.00531827171942946,0.00527006692879453,0.00536838876316755,0,0,0,0,3,326766.748,331431.534,USA,1738.07134258984,0,1762.64295419932,0,1746.66636649304,0,1779.25332288499,0
UZB_3,Uzbekistan,0.59330649921516,0.5928315248851,0.579855072240221,0.605849665901159,0.605255699178573,0.604745775888274,0.590786177223165,0.618692084865455,3,32364.996,33235.825,UZB,19202.3624738726,19589.0982828917,19703.2448155643,20099.2247769119,19271.9617063383,19635.2659986081,20135.9134721994,20562.7418614734
VEN_3,"Venezuela, Republica Bolivariana de",0.106274715511883,0.106568692855632,0.10420287058652,0.109025460620133,0.112310753957305,0.112594949466343,0.110303751714277,0.114964594808531,3,32381.221,33172.392,VEN,3441.30504970242,3636.75934456812,3535.13845433462,3735.04380091773,3456.65847062133,3659.03929093666,3616.63531767161,3813.65060510975
VNM_3,Vietnam,0.0129742550795277,0.0129352203132436,0.0121708750306119,0.0137651906535605,0.00138347000282825,0.00128947361552204,0,0.00324471310123354,3,96491.146,98360.145,VNM,1251.90074111995,133.492606029521,1272.31014561758,126.832811796422,1197.12903278786,0,1353.94614863686,319.150451120731
VUT_3,Vanuatu,0.143428090110886,0.143369346145801,0.136039221762735,0.150976484926228,0.144701631465644,0.144646250626391,0.13772963271596,0.151813621333061,3,282.117,293.934,VUT,40.4635024978127,40.822790164193,42.1411253900199,42.5164510316176,39.9865526096078,40.4834218627328,44.3771221203059,44.6231849729119
WSM_3,Samoa,0.00676156672777635,0.00674861027436356,0.0059775664102007,0.00763304448085794,0,0,0,0,3,197.695,200.117,WSM,1.33672793424775,0,1.35051164227481,0,1.19621265731013,0,1.52750196237585,0
XKX_3,Kosovo,0.00436999795203718,0.00436280943148238,0.00415299992292633,0.00459076666807352,0,0,0,0,,,,,,,,,,,,
YEM_3,"Yemen, Republic of",0.207744583024634,0.207579750184993,0.197859551963406,0.217586869378874,0.20341806668042,0.203254746788439,0.193638505466896,0.213186368573705,3,28915.284,30245.305,YEM,6006.99361761888,5881.89116879528,6278.31285616893,6147.50180931411,5984.32249629655,5856.65565759043,6580.98122835922,6447.88673935412
ZAF_3,South Africa,0.264571643216474,0.264587198268469,0.261145094583527,0.268098604450172,0.210221992905587,0.21025163671342,0.203669420976392,0.216919638801961,3,57398.421,58721.229,ZAF,15185.994562001,12066.4104522539,15536.8854599912,12346.2345070735,15334.7609012659,11959.7187094521,15743.079546499,12737.7877846872
ZMB_3,Zambia,0.542779731227714,0.542827325079085,0.535761238616869,0.549986028983994,0.568867208580648,0.568915336853974,0.561748225944728,0.57613197989709,3,17609.178,18679.273,ZMB,9557.90490198097,10017.2839342598,10139.619797012,10626.9248909823,10007.6304389426,10493.0484696873,10273.3391815779,10761.7265365283
ZWE_3,Zimbabwe,0.33448298619078,0.334588371284875,0.325609024904695,0.343716105760254,0.33908741384249,0.339209329507741,0.328803464332252,0.349748953968734,3,16913.261,17680.465,ZWE,5657.19804550406,5735.07393213305,5915.67798790925,5997.37867803508,5756.91896851158,5813.39814300513,6077.06057783047,6183.72413943082
