CountryCode,DisplayName,region,Level,ProjYear,EPL,LPL,UPL,p20,p80
LVA,Latvia,ECA,National,2012,0.01031883,0.02649079,0.07523559,0.01418831,0.6551787
LVA,Latvia,ECA,National,2013,0.01138762,0.02400498,0.06100459,0.0160815,0.6127708
LVA,Latvia,ECA,National,2015,0.006452542,0.01606365,0.03925783,0.01212913,0.5134861
LVA,Latvia,ECA,National,2018,0.007166838,0.01444296,0.03118256,0.01083458,
LVA,Latvia,ECA,National,2019,0.006580277,0.01378721,0.03098911,0.01083458,
LVA,Latvia,ECA,National,2020,0.007972179,0.01502629,0.03430771,0.01354502,
LVA,Latvia,ECA,National,2021,0.006580277,0.01378721,0.03108173,0.01088307,
MAR,Morocco,MNA,National,1981,0.1500217,0.4054559,0.7537513,0.01329314,0.9739542
MAR,Morocco,MNA,National,1984,0.1127878,0.3328029,0.6857744,0.01882945,0.9638261
MAR,Morocco,MNA,National,1987,0.07714434,0.2760106,0.60337,0.01283339,0.9453368
MAR,Morocco,MNA,National,1990,0.04218858,0.2241301,0.5264015,0.004144631,0.9069158
MAR,Morocco,MNA,National,1993,0.05761324,0.2451579,0.5448727,0.01333074,0.8841329
MAR,Morocco,MNA,National,1996,0.05292241,0.2294508,0.5260934,0.01883004,0.8792465
MAR,Morocco,MNA,National,1999,0.07156843,0.2809748,0.5931466,0.0297196,0.9061938
MAR,Morocco,MNA,National,2002,0.0574099,0.2624437,0.5875684,0.03576131,0.9099287
MAR,Morocco,MNA,National,2005,0.04231412,0.2045356,0.5312618,0.03979577,0.9170961
MAR,Morocco,MNA,National,2008,0.02264093,0.1335645,0.4350647,0.02816209,0.9136749
MAR,Morocco,MNA,National,2010,0.01795555,0.1111772,0.390762,0.02769183,0.9110055
MAR,Morocco,MNA,National,2011,0.01425571,0.09567756,0.3561307,0.0289779,0.9064428
MAR,Morocco,MNA,National,2012,0.01224113,0.08503663,0.3346321,0.02915606,0.9060032
MAR,Morocco,MNA,National,2013,0.01063177,0.07984924,0.3202638,0.03348426,0.906513
MAR,Morocco,MNA,National,2015,0.009231883,0.07286088,0.3019366,0.03803467,0.9075178
MAR,Morocco,MNA,National,2018,0.007025076,0.05836245,0.263524,0.04076856,
MAR,Morocco,MNA,National,2019,0.006675158,0.0564298,0.2565874,0.04105919,
MAR,Morocco,MNA,National,2020,0.007855201,0.06569584,0.2823257,0.04569767,
MAR,Morocco,MNA,National,2021,0.007025076,0.05836245,0.263524,0.04425675,
MDA,Moldova,ECA,National,1981,0.018774,0.05768242,0.2074407,0.003918755,0.7473459
MDA,Moldova,ECA,National,1984,0.01414899,0.04401099,0.1698768,0.004136946,0.6896646
MDA,Moldova,ECA,National,1987,0.01680688,0.05094868,0.1957134,0.007165106,0.7360305
MDA,Moldova,ECA,National,1990,0.01680688,0.05106015,0.1964014,0.006924323,0.7179931
MDA,Moldova,ECA,National,1993,0.05634528,0.1992306,0.5083448,0.02595274,0.8965426
MDA,Moldova,ECA,National,1996,0.1964495,0.4921624,0.7887853,0.1157804,0.9738608
MDA,Moldova,ECA,National,1999,0.3847246,0.6952989,0.880984,0.2658755,0.9760021
MDA,Moldova,ECA,National,2002,0.163007,0.4401188,0.7587149,0.1117069,0.9762096
MDA,Moldova,ECA,National,2005,0.1387431,0.4029372,0.7432864,0.1316897,0.9745931
MDA,Moldova,ECA,National,2008,0.01293627,0.09144219,0.3278775,0.01461747,0.912397
MDA,Moldova,ECA,National,2010,0.005322177,0.06043477,0.2890896,0.00923652,0.9283351
MDA,Moldova,ECA,National,2011,0.002755851,0.04342153,0.255707,0.008928119,0.9354769
MDA,Moldova,ECA,National,2012,0.003398075,0.03395869,0.2458417,0.008306027,0.9466457
MDA,Moldova,ECA,National,2013,0.0008480972,0.0224068,0.1963199,0.003928515,0.943681
MDA,Moldova,ECA,National,2015,0.0003120924,0.01365538,0.1607143,0.004520642,0.9486711
MDA,Moldova,ECA,National,2018,0.0001823872,0.009495924,0.1334361,0.003042627,
MDA,Moldova,ECA,National,2019,0.0001823872,0.007653121,0.1100357,0.00261286,
MDA,Moldova,ECA,National,2020,0.0001823872,0.008951054,0.1238725,0.002852363,
MDA,Moldova,ECA,National,2021,0,0.006211543,0.09803328,0.00261286,
MDG,Madagascar,SSA,National,1981,0.5408603,0.7784285,0.9180408,0.2492061,0.9877016
MDG,Madagascar,SSA,National,1984,0.5917834,0.8178112,0.9368011,0.3511002,0.9901889
MDG,Madagascar,SSA,National,1987,0.6199708,0.8398589,0.9463539,0.4220775,0.9919193
MDG,Madagascar,SSA,National,1990,0.6086836,0.8359106,0.9482882,0.3944288,0.9915232
MDG,Madagascar,SSA,National,1993,0.6977606,0.8853768,0.965022,0.5034653,0.9923125
MDG,Madagascar,SSA,National,1996,0.6870653,0.8799479,0.9690738,0.5583349,0.9953248
MDG,Madagascar,SSA,National,1999,0.641732,0.8643507,0.9668696,0.5304129,0.9980517
MDG,Madagascar,SSA,National,2002,0.7567239,0.8901581,0.9649448,0.699232,0.9961721
MDG,Madagascar,SSA,National,2005,0.7198766,0.8921739,0.9710389,0.7128528,0.9960027
MDG,Madagascar,SSA,National,2008,0.7171413,0.8877948,0.9670728,0.741162,0.9971886
MDG,Madagascar,SSA,National,2010,0.7846992,0.9133734,0.9755218,0.8208895,0.998445
MDG,Madagascar,SSA,National,2011,0.7827938,0.9126966,0.9746247,0.8385382,0.9990131
MDG,Madagascar,SSA,National,2012,0.7762688,0.9099999,0.9731556,0.843275,0.9992585
MDG,Madagascar,SSA,National,2013,0.7777122,0.910833,0.9734124,0.8594382,0.9993072
MDG,Madagascar,SSA,National,2015,0.7744915,0.9092565,0.9729623,0.8732226,0.9993461
MDG,Madagascar,SSA,National,2018,0.7593938,0.9009306,0.9699923,0.8803287,
MDG,Madagascar,SSA,National,2019,0.7535469,0.8980878,0.9688538,0.8794217,
MDG,Madagascar,SSA,National,2020,0.7594423,0.9009306,0.9699923,0.8804305,
MDG,Madagascar,SSA,National,2021,0.7528501,0.8979419,0.9688107,0.8807774,
MDV,Maldives,SAS,National,1996,0.1814075,0.5279848,0.8197768,0.09749029,0.9795018
MDV,Maldives,SAS,National,1999,0.1164299,0.4166936,0.7679741,0.0660818,0.9627671
MDV,Maldives,SAS,National,2002,0.1212901,0.4197091,0.7691084,0.08549817,0.9656866
MDV,Maldives,SAS,National,2005,0.1366447,0.4125263,0.7510073,0.1265628,0.9793268
MDV,Maldives,SAS,National,2008,0.05048992,0.2113427,0.517024,0.06578618,0.9562675
MDV,Maldives,SAS,National,2010,0.0315551,0.1528041,0.4114829,0.04592914,0.9465844
MDV,Maldives,SAS,National,2011,0.006386562,0.04947737,0.2072897,0.01499088,0.8594878
MDV,Maldives,SAS,National,2012,0.0107051,0.07402937,0.2661866,0.02290906,0.9117441
MDV,Maldives,SAS,National,2013,0.00156717,0.0284649,0.1602837,0.01300687,0.8646085
MDV,Maldives,SAS,National,2015,0.0006786575,0.01317795,0.1124874,0.006835304,0.8591495
MDV,Maldives,SAS,National,2018,0,0.004110777,0.05628719,0.002550518,
MDV,Maldives,SAS,National,2019,0,0.003749523,0.05154425,0.002419736,
MDV,Maldives,SAS,National,2020,0.0002118181,0.005116307,0.06716983,0.003425243,
MDV,Maldives,SAS,National,2021,0,0.00358479,0.05017795,0.002419736,
MEX,Mexico,LAC,National,1981,0.0616283,0.1808691,0.3887632,0.009699983,0.7788686
MEX,Mexico,LAC,National,1984,0.08137857,0.2246176,0.4397925,0.02679935,0.8075463
MEX,Mexico,LAC,National,1987,0.09551739,0.253246,0.4762711,0.04300086,0.8362574
MEX,Mexico,LAC,National,1990,0.07981265,0.213598,0.4408022,0.03262952,0.8106313
MEX,Mexico,LAC,National,1993,0.07524464,0.2154577,0.4493714,0.03378827,0.782953
MEX,Mexico,LAC,National,1996,0.1122703,0.2845832,0.541482,0.06827985,0.8535806
MEX,Mexico,LAC,National,1999,0.1052332,0.2485963,0.48816,0.06958342,0.8153765
MEX,Mexico,LAC,National,2002,0.06566227,0.1976949,0.4333391,0.04661406,0.8114855
MEX,Mexico,LAC,National,2005,0.06189388,0.1834117,0.4100776,0.06011672,0.831399
MEX,Mexico,LAC,National,2008,0.04118811,0.1378184,0.3746938,0.04744805,0.8690291
MEX,Mexico,LAC,National,2010,0.04213974,0.140363,0.3705863,0.05509398,0.8765457
MEX,Mexico,LAC,National,2011,0.03760638,0.1347306,0.3660661,0.06007843,0.8773077
MEX,Mexico,LAC,National,2012,0.03360067,0.1309328,0.3638912,0.06212917,0.8836096
MEX,Mexico,LAC,National,2013,0.03695018,0.1377215,0.3853437,0.07631204,0.8968168
MEX,Mexico,LAC,National,2015,0.03366726,0.1282374,0.3801914,0.08094094,0.9071994
MEX,Mexico,LAC,National,2018,0.01741983,0.06576014,0.2300612,0.0499553,
MEX,Mexico,LAC,National,2019,0.01801534,0.06755124,0.2363383,0.05258908,
MEX,Mexico,LAC,National,2020,0.02157423,0.08034397,0.2678894,0.06071119,
MEX,Mexico,LAC,National,2021,0.02034335,0.0767482,0.2598442,0.06226605,
MKD,North Macedonia,ECA,National,1981,0,0.03819392,0.1724084,0,0.8270493
MKD,North Macedonia,ECA,National,1984,0,0.03719827,0.1695499,0,0.8150421
MKD,North Macedonia,ECA,National,1987,0,0.03219091,0.1552574,0,0.8087367
MKD,North Macedonia,ECA,National,1990,0.01210977,0.09461804,0.3366371,0,0.9274374
MKD,North Macedonia,ECA,National,1993,0.02215889,0.1208834,0.4091162,0,0.9243705
MKD,North Macedonia,ECA,National,1996,0.01407172,0.0996775,0.350966,0,0.9058043
MKD,North Macedonia,ECA,National,1999,0.04144604,0.1529468,0.4114589,0.01630514,0.898538
MKD,North Macedonia,ECA,National,2002,0.01449514,0.06848514,0.24266,0.007922423,0.7158283
MKD,North Macedonia,ECA,National,2005,0.01382597,0.07083287,0.239689,0.01274004,0.7321769
MKD,North Macedonia,ECA,National,2008,0.00618297,0.04305824,0.170246,0.006462054,0.6940247
MKD,North Macedonia,ECA,National,2010,0.1036756,0.1775101,0.3237421,0.1130656,0.8826832
MKD,North Macedonia,ECA,National,2011,0.08794547,0.1525804,0.3125975,0.1055033,0.8791172
MKD,North Macedonia,ECA,National,2012,0.06810988,0.1364544,0.2920252,0.09110047,0.8909416
MKD,North Macedonia,ECA,National,2013,0.05191499,0.1140269,0.2821,0.08265104,0.9039739
MKD,North Macedonia,ECA,National,2015,0.05238195,0.0972605,0.2313444,0.07981276,0.8857886
MKD,North Macedonia,ECA,National,2018,0.04055848,0.08500302,0.1730087,0.07120767,
MKD,North Macedonia,ECA,National,2019,0.03942748,0.0827865,0.1676135,0.06757202,
MKD,North Macedonia,ECA,National,2020,0.04150672,0.08531907,0.1763571,0.07380189,
MKD,North Macedonia,ECA,National,2021,0.03573071,0.07752483,0.1642504,0.06723722,
MLI,Mali,SSA,National,1981,0.8767877,0.9476963,0.9827049,0.7032738,0.9978275
MLI,Mali,SSA,National,1984,0.8986682,0.9581863,0.9869146,0.7960312,0.998368
MLI,Mali,SSA,National,1987,0.8687785,0.9438555,0.9805393,0.7745191,0.9976441
MLI,Mali,SSA,National,1990,0.8608094,0.9395115,0.9787496,0.7596203,0.9974917
MLI,Mali,SSA,National,1993,0.8528118,0.9352816,0.9772032,0.7596314,0.9967848
MLI,Mali,SSA,National,1996,0.8205498,0.9299722,0.9761719,0.7490926,0.9969465
MLI,Mali,SSA,National,1999,0.7017217,0.8798881,0.9640187,0.611077,0.9948588
MLI,Mali,SSA,National,2002,0.5841292,0.807596,0.9488532,0.509904,0.9951666
MLI,Mali,SSA,National,2005,0.5245013,0.7793431,0.9266399,0.5137338,0.9958723
MLI,Mali,SSA,National,2008,0.5067781,0.7895703,0.9368865,0.5413333,0.9985064
MLI,Mali,SSA,National,2010,0.4958692,0.7922002,0.9485111,0.5684475,0.9999596
MLI,Mali,SSA,National,2011,0.495065,0.7916046,0.9483449,0.6081734,0.9999596
MLI,Mali,SSA,National,2012,0.5158449,0.8066409,0.9532,0.6529504,0.9999861
MLI,Mali,SSA,National,2013,0.5198058,0.8090534,0.9546745,0.6891038,0.9999861
MLI,Mali,SSA,National,2015,0.4775518,0.7821886,0.9430261,0.6861353,0.9999861
MLI,Mali,SSA,National,2018,0.4266969,0.7489593,0.9335567,0.690364,
MLI,Mali,SSA,National,2019,0.4156517,0.7413067,0.9296281,0.6873677,
MLI,Mali,SSA,National,2020,0.4226331,0.7466395,0.9329156,0.6875577,
MLI,Mali,SSA,National,2021,0.4173238,0.7427189,0.9302872,0.695568,
MLT,Malta,OHI,National,1981,0.006959423,0.008749108,0.04493446,0.005119586,0.5256275
MLT,Malta,OHI,National,1984,0.006959423,0.008749108,0.04625323,0.005492243,0.5192742
MLT,Malta,OHI,National,1987,0.006422323,0.008271443,0.03961867,0.005492243,0.4869524
MLT,Malta,OHI,National,1990,0.005895761,0.00705562,0.01808538,0.005119586,0.3090758
MLT,Malta,OHI,National,1993,0.005492243,0.00705562,0.01312681,0.005119586,0.1914316
MLT,Malta,OHI,National,1996,0.005492243,0.006959423,0.009573119,0.004906659,0.1353744
MLT,Malta,OHI,National,1999,0.005119586,0.006422323,0.008271443,0.00375537,0.08906333
MLT,Malta,OHI,National,2002,0.005119586,0.005895761,0.008271443,0.003919483,0.09492848
MLT,Malta,OHI,National,2005,0.004661903,0.005895761,0.007779355,0.004490121,0.1099903
MLT,Malta,OHI,National,2008,0.001090115,0.002264916,0.00468108,0.001090115,0.1118501
MLT,Malta,OHI,National,2010,0.00193683,0.002664095,0.004568568,0.002192739,0.1377718
MLT,Malta,OHI,National,2011,0.001857052,0.003810163,0.004653814,0.001960125,0.1382277
MLT,Malta,OHI,National,2012,0.001177221,0.002744575,0.003549261,0.001870947,0.1348072
MLT,Malta,OHI,National,2013,0.0002966614,0.0002966614,0.001814438,0.0002966614,0.1194493
MLT,Malta,OHI,National,2015,0.0008437796,0.0009578569,0.00288894,0.0008437796,0.1051018
MLT,Malta,OHI,National,2018,0.001598865,0.002060997,0.002863169,0.001762254,
MLT,Malta,OHI,National,2019,0.001598865,0.002060997,0.002863169,0.001648642,
MLT,Malta,OHI,National,2020,0.001598865,0.002060997,0.003069756,0.001839656,
MLT,Malta,OHI,National,2021,0.001598865,0.002060997,0.002863169,0.001762254,
MMR,Myanmar,EAP,National,1981,0.9448692,0.9853455,0.995397,0.7576138,0.9979078
MMR,Myanmar,EAP,National,1984,0.9350512,0.9809223,0.9947932,0.7919847,0.997862
MMR,Myanmar,EAP,National,1987,0.9446292,0.9847687,0.995397,0.8645518,0.9979078
MMR,Myanmar,EAP,National,1990,0.9584173,0.9885664,0.9955269,0.8982396,0.9984191
MMR,Myanmar,EAP,National,1993,0.944594,0.9846457,0.995397,0.8744588,0.9977222
MMR,Myanmar,EAP,National,1996,0.9188779,0.977808,0.9939202,0.852343,0.9972721
MMR,Myanmar,EAP,National,1999,0.8687053,0.964361,0.9914039,0.7825222,0.9972721
MMR,Myanmar,EAP,National,2002,0.7301959,0.9224015,0.9794311,0.6479255,0.9961612
MMR,Myanmar,EAP,National,2005,0.5028469,0.8086407,0.9503311,0.4910279,0.9947932
MMR,Myanmar,EAP,National,2008,0.27608,0.6382785,0.8958359,0.3063665,0.9931436
MMR,Myanmar,EAP,National,2010,0.1713122,0.522715,0.8295243,0.2391746,0.9905128
MMR,Myanmar,EAP,National,2011,0.1469194,0.4912074,0.810339,0.2483312,0.9897624
MMR,Myanmar,EAP,National,2012,0.121362,0.4424668,0.7774873,0.2321182,0.9893272
MMR,Myanmar,EAP,National,2013,0.09798162,0.3856926,0.7459974,0.2265351,0.9878252
MMR,Myanmar,EAP,National,2015,0.06217002,0.2946862,0.6719327,0.1826693,0.9838515
MMR,Myanmar,EAP,National,2018,0.01524815,0.1599822,0.5645345,0.1124484,
MMR,Myanmar,EAP,National,2019,0.01213379,0.1374825,0.5249036,0.09697852,
MMR,Myanmar,EAP,National,2020,0.0114364,0.1322954,0.5167111,0.08707371,
MMR,Myanmar,EAP,National,2021,0.00851378,0.108013,0.4667195,0.0761355,
MNA,Middle East & North Africa,Aggregates,Regional,1981,0.10562748720472,0.345787689918809,0.650249028934255,0.00744465773371357,0.932402009764062
MNA,Middle East & North Africa,Aggregates,Regional,1984,0.0899516153465428,0.321463245642101,0.623532393298234,0.0123316145874908,0.918459277567623
MNA,Middle East & North Africa,Aggregates,Regional,1987,0.0809827560793577,0.307792280159121,0.617546168724441,0.0162238754179384,0.923657156694037
MNA,Middle East & North Africa,Aggregates,Regional,1990,0.0614961497152791,0.267082078448955,0.58922717983449,0.0113763393421947,0.923260066228586
MNA,Middle East & North Africa,Aggregates,Regional,1993,0.0697243069178318,0.294475091993624,0.602875883473824,0.0165432777831807,0.893108859853542
MNA,Middle East & North Africa,Aggregates,Regional,1996,0.0622872388660839,0.288272487037277,0.606525408305195,0.0239876613547622,0.898315953705916
MNA,Middle East & North Africa,Aggregates,Regional,1999,0.0378183378581459,0.215684436806588,0.544276684829537,0.0153737094313544,0.872618221840244
MNA,Middle East & North Africa,Aggregates,Regional,2002,0.0337290182834474,0.202113663173014,0.52667399690181,0.0188677987445324,0.871095061169244
MNA,Middle East & North Africa,Aggregates,Regional,2005,0.0306940943175633,0.189056490070052,0.495670530636984,0.028194579147505,0.860183515055544
MNA,Middle East & North Africa,Aggregates,Regional,2008,0.0329368360296233,0.166523478099526,0.464438270042751,0.0391465213816979,0.877137433371136
MNA,Middle East & North Africa,Aggregates,Regional,2010,0.0265208239753661,0.137690533910329,0.429594144860688,0.0388000613983805,0.881873989414471
MNA,Middle East & North Africa,Aggregates,Regional,2011,0.0274529556773088,0.143502244788716,0.428491836582956,0.0508014367033683,0.884835770880961
MNA,Middle East & North Africa,Aggregates,Regional,2012,0.0236875943333356,0.132009082240446,0.415578495468672,0.0505261568480437,0.895310903284497
MNA,Middle East & North Africa,Aggregates,Regional,2013,0.024813782426357,0.133654882415042,0.41483985457078,0.0632304800433651,0.904659731005679
MNA,Middle East & North Africa,Aggregates,Regional,2015,0.0460115760199287,0.163127501734193,0.428115423130882,0.107986183765015,0.913196050210448
MNA,Middle East & North Africa,Aggregates,Regional,2018,0.0751078217151887,0.205662148737021,0.457505465833266,0.169396338713297,
MNA,Middle East & North Africa,Aggregates,Regional,2019,0.0741876272541847,0.201000937295564,0.457969533161416,0.168370444770352,
MNA,Middle East & North Africa,Aggregates,Regional,2020,0.0858723200413314,0.21802776028929,0.4818380605955,0.18053502855932,
MNA,Middle East & North Africa,Aggregates,Regional,2021,0.0780500370411057,0.208287933507177,0.470487589018667,0.17935210432752,
MNE,Montenegro,ECA,National,1981,0,0.002284184,0.01109329,0,0.2835351
MNE,Montenegro,ECA,National,1984,0,0.002284184,0.007653077,0,0.2490639
MNE,Montenegro,ECA,National,1987,0,0.002284184,0.01109329,0,0.296516
MNE,Montenegro,ECA,National,1990,0,0.003416255,0.02217888,0,0.3587489
MNE,Montenegro,ECA,National,1993,0.01109329,0.07757367,0.3675573,0.003939675,0.8753228
MNE,Montenegro,ECA,National,1996,0.003939675,0.02948097,0.1635219,0.002284184,0.7400318
MNE,Montenegro,ECA,National,1999,0.003939675,0.02870765,0.1622192,0.002284184,0.723784
MNE,Montenegro,ECA,National,2002,0.003939675,0.02355276,0.1404595,0.002284184,0.7350963
MNE,Montenegro,ECA,National,2005,0.002284184,0.01582514,0.09970293,0.002284184,0.7424526
MNE,Montenegro,ECA,National,2008,0.00187792,0.004575585,0.03325236,0.00187792,0.6205099
MNE,Montenegro,ECA,National,2010,0,0.007678292,0.04516489,0,0.7144196
MNE,Montenegro,ECA,National,2011,0.002112417,0.01028734,0.06567003,0.003603862,0.7663041
MNE,Montenegro,ECA,National,2012,0.01264296,0.02135563,0.08738192,0.01501868,0.7846764
MNE,Montenegro,ECA,National,2013,0.01038304,0.02534403,0.09977222,0.01934575,0.8014819
MNE,Montenegro,ECA,National,2015,0.01668429,0.08171882,0.1987698,0.05725849,0.7912028
MNE,Montenegro,ECA,National,2018,0.009075765,0.06352582,0.1589888,0.04649608,
MNE,Montenegro,ECA,National,2019,0.007380035,0.05932668,0.1493624,0.04376724,
MNE,Montenegro,ECA,National,2020,0.01134626,0.07389094,0.1710539,0.05697776,
MNE,Montenegro,ECA,National,2021,0.008686739,0.06352582,0.1579964,0.048096,
MNG,Mongolia,EAP,National,1981,0.1313948,0.3764868,0.7189733,0.008899213,0.9808573
MNG,Mongolia,EAP,National,1984,0.09274391,0.3084144,0.6489829,0.01135257,0.9672651
MNG,Mongolia,EAP,National,1987,0.0664598,0.2582968,0.5877391,0.0111981,0.9582058
MNG,Mongolia,EAP,National,1990,0.06977969,0.2648714,0.5962861,0.01155491,0.9551729
MNG,Mongolia,EAP,National,1993,0.1516519,0.4102448,0.7488004,0.05255088,0.9734707
MNG,Mongolia,EAP,National,1996,0.174952,0.4554798,0.7747663,0.09840649,0.9767603
MNG,Mongolia,EAP,National,1999,0.1966613,0.5077443,0.8463893,0.1227175,0.9941271
MNG,Mongolia,EAP,National,2002,0.09729579,0.33594,0.6787975,0.0631752,0.975224
MNG,Mongolia,EAP,National,2005,0.03856019,0.2097877,0.5355731,0.03580947,0.9491686
MNG,Mongolia,EAP,National,2008,0.01083947,0.1073307,0.3893103,0.01309755,0.9225203
MNG,Mongolia,EAP,National,2010,0.007948877,0.1008089,0.3840444,0.01737798,0.9474956
MNG,Mongolia,EAP,National,2011,0.005694407,0.07002114,0.3293633,0.0150577,0.9292568
MNG,Mongolia,EAP,National,2012,0.003762205,0.04459971,0.2447627,0.009436554,0.9045003
MNG,Mongolia,EAP,National,2013,0.002710073,0.03602334,0.2115678,0.01086798,0.9080565
MNG,Mongolia,EAP,National,2015,0.003204602,0.04120553,0.2246893,0.01833471,0.9273445
MNG,Mongolia,EAP,National,2018,0.005376511,0.05594164,0.2886571,0.03608195,
MNG,Mongolia,EAP,National,2019,0.004945171,0.04984112,0.2693864,0.03442514,
MNG,Mongolia,EAP,National,2020,0.005174225,0.05532185,0.2878063,0.03608195,
MNG,Mongolia,EAP,National,2021,0.00378945,0.04490565,0.2536655,0.03196627,
MOZ,Mozambique,SSA,National,1981,0.8084711,0.9089831,0.9631758,0.6025166,0.9926135
MOZ,Mozambique,SSA,National,1984,0.8877904,0.9496801,0.9802457,0.7869164,0.9975085
MOZ,Mozambique,SSA,National,1987,0.8652964,0.9393753,0.9764001,0.7812654,0.9963403
MOZ,Mozambique,SSA,National,1990,0.8410872,0.9237466,0.9700575,0.7373407,0.9944276
MOZ,Mozambique,SSA,National,1993,0.8440404,0.9254701,0.9710221,0.7526836,0.9926135
MOZ,Mozambique,SSA,National,1996,0.8216498,0.9147199,0.9665074,0.7592829,0.9918081
MOZ,Mozambique,SSA,National,1999,0.8033901,0.9140489,0.9645184,0.7384711,0.9911035
MOZ,Mozambique,SSA,National,2002,0.7946626,0.9191278,0.9673267,0.7481028,0.9928893
MOZ,Mozambique,SSA,National,2005,0.7625188,0.9071026,0.9660647,0.7539676,0.9937075
MOZ,Mozambique,SSA,National,2008,0.6994701,0.8886156,0.9619064,0.721767,0.9940399
MOZ,Mozambique,SSA,National,2010,0.6748427,0.8686514,0.9542219,0.7265924,0.9932279
MOZ,Mozambique,SSA,National,2011,0.6587196,0.8544635,0.9472253,0.7389205,0.9923693
MOZ,Mozambique,SSA,National,2012,0.6455463,0.8420979,0.9390381,0.7404222,0.9916328
MOZ,Mozambique,SSA,National,2013,0.6382908,0.8317543,0.9312886,0.7533972,0.9908155
MOZ,Mozambique,SSA,National,2015,0.6212087,0.8128052,0.9170409,0.7555049,0.9894129
MOZ,Mozambique,SSA,National,2018,0.6111013,0.8060408,0.9139075,0.7741163,
MOZ,Mozambique,SSA,National,2019,0.6135082,0.8075855,0.9145811,0.7789627,
MOZ,Mozambique,SSA,National,2020,0.6157104,0.809202,0.9150798,0.7766861,
MOZ,Mozambique,SSA,National,2021,0.6062789,0.8034529,0.9127168,0.7787264,
MRT,Mauritania,SSA,National,1981,0.3628034,0.6146421,0.8427682,0.1659179,0.9818723
MRT,Mauritania,SSA,National,1984,0.4098954,0.667398,0.8731037,0.2366943,0.9859919
MRT,Mauritania,SSA,National,1987,0.4002288,0.6570587,0.8674622,0.2598211,0.9861721
MRT,Mauritania,SSA,National,1990,0.4178604,0.6883499,0.8825006,0.2447495,0.9877744
MRT,Mauritania,SSA,National,1993,0.4112137,0.6963089,0.8851367,0.2317372,0.9839951
MRT,Mauritania,SSA,National,1996,0.1977214,0.4816818,0.776279,0.1151291,0.9690935
MRT,Mauritania,SSA,National,1999,0.1863351,0.4530666,0.7435974,0.11304,0.95099
MRT,Mauritania,SSA,National,2002,0.1857573,0.4691383,0.7688628,0.1357722,0.9605176
MRT,Mauritania,SSA,National,2005,0.1336947,0.3989479,0.7209678,0.1276399,0.9655936
MRT,Mauritania,SSA,National,2008,0.1076707,0.3434579,0.6465735,0.1232007,0.9824272
MRT,Mauritania,SSA,National,2010,0.1018601,0.3366891,0.6549971,0.1416741,0.9882404
MRT,Mauritania,SSA,National,2011,0.09249784,0.3172247,0.6439796,0.1536222,0.9882991
MRT,Mauritania,SSA,National,2012,0.08045044,0.2936011,0.6302085,0.1493083,0.9882489
MRT,Mauritania,SSA,National,2013,0.06901059,0.2642423,0.6061935,0.1505203,0.9878336
MRT,Mauritania,SSA,National,2015,0.06436756,0.2518587,0.602866,0.1665652,0.9888959
MRT,Mauritania,SSA,National,2018,0.06436756,0.2530321,0.603648,0.2020972,
MRT,Mauritania,SSA,National,2019,0.05937728,0.2380344,0.5837936,0.1936071,
MRT,Mauritania,SSA,National,2020,0.06490837,0.2585965,0.6072117,0.2048372,
MRT,Mauritania,SSA,National,2021,0.06244961,0.2471701,0.5964718,0.2080361,
MUS,Mauritius,SSA,National,1981,0.193623,0.5460604,0.8368602,0.02483264,0.9842374
MUS,Mauritius,SSA,National,1984,0.1578068,0.4941335,0.8098014,0.03512711,0.9792351
MUS,Mauritius,SSA,National,1987,0.07890348,0.333964,0.7036905,0.0220381,0.9642451
MUS,Mauritius,SSA,National,1990,0.04317944,0.2368868,0.6105987,0.01183467,0.9439642
MUS,Mauritius,SSA,National,1993,0.02882484,0.166572,0.5251249,0.0082917,0.9017374
MUS,Mauritius,SSA,National,1996,0.02050904,0.1230191,0.4540888,0.00839376,0.8776175
MUS,Mauritius,SSA,National,1999,0.01344891,0.08909626,0.3776262,0.005828678,0.8409792
MUS,Mauritius,SSA,National,2002,0.008878117,0.05997993,0.3048066,0.004528943,0.8294883
MUS,Mauritius,SSA,National,2005,0.005828678,0.04229602,0.2447514,0.005522865,0.8363082
MUS,Mauritius,SSA,National,2008,0.004098696,0.03190875,0.1876338,0.005299335,0.8423207
MUS,Mauritius,SSA,National,2010,0.004582177,0.03142433,0.1808643,0.007297278,0.8493966
MUS,Mauritius,SSA,National,2011,0.004887914,0.03097189,0.1754667,0.00982543,0.8507521
MUS,Mauritius,SSA,National,2012,0.005439227,0.03040925,0.1720142,0.01073718,0.8553509
MUS,Mauritius,SSA,National,2013,0.004583782,0.0276427,0.1614715,0.01230817,0.8564678
MUS,Mauritius,SSA,National,2015,0.003599467,0.02424479,0.1393775,0.01311174,0.8530679
MUS,Mauritius,SSA,National,2018,0.001399837,0.01839966,0.1072211,0.01247762,
MUS,Mauritius,SSA,National,2019,0.001205141,0.01707567,0.09603144,0.01213185,
MUS,Mauritius,SSA,National,2020,0.002099293,0.02075279,0.119117,0.01436978,
MUS,Mauritius,SSA,National,2021,0.001253137,0.01786815,0.1010884,0.01259983,
MWI,Malawi,SSA,National,1981,0.6692923,0.8638043,0.9443295,0.2875699,0.9885761
MWI,Malawi,SSA,National,1984,0.6532878,0.8565289,0.9407563,0.3754041,0.9871309
