isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10,svy_code,C0
0,1,CMR,Cameroon,SSA,N,2014,2014,X,230.3753,1.9,161.6638,0.2381106,0.07565902,0.03363344,0.1035737,0.4664087,109.2902,0.3788631,-1,22.681858,CMR_N2014X,0.01721,0.02792,0.03687,0.04779,0.06081,0.07606,0.09534,0.1208,0.1668,0.3504,3,CMR_3
0,1,CAN,Canada,OHI,N,1971,1971,Y,1.284584,1.9,901.5762,0.02249591,0.01600841,0.01343926,0.02238639,0.3725714,732.7019,0.3014039,-1,0,CAN_N1971Y,0.01725,0.03874,0.05264,0.06422,0.075,0.08801,0.1044,0.1262,0.1636,0.2699,3,CAN_3
0,1,CAN,Canada,OHI,N,1975,1975,Y,1.284584,1.9,1124.626,0.00998015,0.007160439,0.006108809,0.003319116,0.3329836,950.5871,0.221981,-1,0,CAN_N1975Y,0.0237,0.04469,0.05761,0.06811,0.07868,0.09095,0.106,0.1263,0.1576,0.2464,3,CAN_3
0,1,CAN,Canada,OHI,N,1981,1981,Y,1.284584,1.9,1273.999,0.004947209,0.00354042,0.002858147,0.001812559,0.3243864,1080.233,0.1977034,-1,24.819915,CAN_N1981Y,0.02634,0.04624,0.05865,0.06825,0.07892,0.09082,0.1056,0.126,0.1565,0.2427,3,CAN_3
0,1,CAN,Canada,OHI,N,1987,1987,Y,1.284584,1.9,1310.83,0.002210968,0.0006438891,0.0001875166,0.0007610531,0.3147403,1119.09,0.1747378,-1,26.446601,CAN_N1987Y,0.02835,0.04766,0.05969,0.06976,0.07966,0.09129,0.1055,0.1249,0.1547,0.2384,3,CAN_3
0,1,CAN,Canada,OHI,N,1991,1991,Y,1.284584,1.9,1319.12,0.002175738,0.001208095,0.0006708043,0.001762914,0.3102109,1128.916,0.1701123,-1,28.03742,CAN_N1991Y,0.02908,0.04796,0.06014,0.07061,0.08042,0.09187,0.1061,0.1248,0.153,0.236,3,CAN_3
0,1,CAN,Canada,OHI,N,1994,1994,Y,1.284584,1.9,1343.616,0.00248141,0.001518658,0.0009294406,0.002349366,0.3125574,1157.821,0.1732218,-1,29.000663,CAN_N1994Y,0.02889,0.0474,0.05959,0.07013,0.08032,0.09207,0.1054,0.125,0.1551,0.2362,3,CAN_3
0,1,CAN,Canada,OHI,N,1997,1997,Y,1.284584,1.9,1347.722,0.004992699,0.002354649,0.00183218,0.005112097,0.3163097,1170.65,0.1843467,-1,29.905948,CAN_N1997Y,0.02752,0.04629,0.05891,0.07018,0.08123,0.09278,0.1063,0.1244,0.1542,0.2382,3,CAN_3
0,1,CAN,Canada,OHI,N,1998,1998,Y,1.284584,1.9,1388.83,0.004993151,0.002089781,0.001340628,0.00352086,0.3316103,1176.038,0.2004192,-1,30.155173,CAN_N1998Y,0.02676,0.04469,0.05739,0.0684,0.07902,0.09055,0.1049,0.1231,0.1521,0.2531,3,CAN_3
0,1,CAN,Canada,OHI,N,2000,2000,Y,1.284584,1.9,1408.924,0.002498105,0.001473551,0.0008692004,0.0022265,0.3334391,1194.136,0.1996078,-1,30.68573,CAN_N2000Y,0.02674,0.04448,0.05709,0.06784,0.07915,0.09057,0.1044,0.1232,0.1512,0.2552,3,CAN_3
0,1,CAN,Canada,OHI,N,2004,2004,Y,1.284584,1.9,1518.601,0.002435585,0.001414424,0.0008214025,0.002117125,0.3374356,1276.666,0.2035298,-1,31.940655,CAN_N2004Y,0.02617,0.04366,0.05633,0.06728,0.07841,0.09018,0.1048,0.1241,0.1534,0.2557,3,CAN_3
0,1,CAN,Canada,OHI,N,2007,2007,Y,1.284584,1.9,1665.662,0.002482524,0.0008558735,0.0002950704,0.001049494,0.3384101,1382.895,0.2018143,-1,32.889025,CAN_N2007Y,0.02741,0.04456,0.05627,0.06678,0.07726,0.08912,0.1034,0.1228,0.1522,0.2601,3,CAN_3
0,1,CAN,Canada,OHI,N,2010,2010,Y,1.284584,1.9,1702.548,0.00248831,0.001046611,0.000440216,0.001358073,0.335926,1426.845,0.2000485,-1,34.004889,CAN_N2010Y,0.02731,0.04421,0.05667,0.06733,0.07807,0.08974,0.1042,0.1232,0.152,0.2573,3,CAN_3
0,1,CAN,Canada,OHI,N,2013,2013,Y,1.284584,1.9,1763.017,0.004964854,0.001332957,0.0006890284,0.001886288,0.3379898,1498.713,0.2102192,-1,35.082954,CAN_N2013Y,0.02409,0.04272,0.05629,0.06751,0.07884,0.09152,0.1069,0.1262,0.1548,0.2512,3,CAN_3
0,0,CAF,Central African Republic,SSA,N,1992,1992.43,X,267.8691,1.9,35.59757,0.842696,0.5884516,0.4607241,1.348277,0.6133075,16.74254,0.7409222,0.7126964,2.959236,CAF_N1992X,0.006934,0.01297,0.02021,0.02909,0.04034,0.05523,0.07624,0.1091,0.1725,0.4773,3,CAF_3
0,1,CAF,Central African Republic,SSA,N,2003,2003,X,267.8691,1.9,60.05833,0.6477248,0.3030762,0.1757404,0.4790092,0.436142,42.25448,0.3244543,-1,3.881181,CAF_N2003X,0.02024,0.0318,0.0418,0.05242,0.06412,0.07784,0.09672,0.121,0.1639,0.3301,3,CAF_3
0,1,CAF,Central African Republic,SSA,N,2008,2008,X,267.8691,1.9,73.71603,0.6626479,0.3308432,0.2060502,0.5627166,0.5623661,40.63692,0.570637,-1,4.273366,CAF_N2008X,0.01208,0.02125,0.03019,0.03972,0.05006,0.06114,0.07647,0.1006,0.1463,0.4622,3,CAF_3
0,1,TCD,Chad,SSA,N,2003,2003,X,251.2962,1.9,61.00789,0.6293866,0.2673455,0.1425972,0.4014855,0.3982457,44.87641,0.2676824,-1,9.373916,TCD_N2003X,0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071,3,TCD_3
0,1,TCD,Chad,SSA,N,2011,2011,X,251.2962,1.9,98.13826,0.3843416,0.152864,0.08140646,0.2302797,0.4332121,73.05455,0.331302,-1,12.360989,TCD_N2011X,0.01781,0.0308,0.04245,0.05463,0.06719,0.08076,0.09659,0.1217,0.1637,0.3244,3,TCD_3
0,1,CHL,Chile,LAC,N,1987,1987,Y,391.6442,1.9,299.1652,0.1167473,0.04052219,0.02224852,0.06093712,0.5621016,156.7017,0.5916716,-1,12.642924,CHL_N1987Y,0.0116,0.02183,0.02942,0.0376,0.04707,0.05912,0.07618,0.1032,0.1601,0.4539,3,CHL_3
0,1,CHL,Chile,LAC,N,1990,1990,Y,391.6442,1.9,357.2976,0.08133282,0.0277924,0.01574607,0.04009996,0.572491,182.2128,0.6127173,-1,13.274623,CHL_N1990Y,0.01186,0.0217,0.02894,0.03675,0.04572,0.05745,0.07379,0.09919,0.1541,0.4705,3,CHL_3
0,1,CHL,Chile,LAC,N,1992,1992,Y,391.6442,1.9,380.8162,0.04706895,0.01516325,0.008489366,0.0200999,0.5481449,206.0748,0.545816,-1,13.719819,CHL_N1992Y,0.01431,0.02417,0.03192,0.03976,0.04891,0.06088,0.07722,0.1014,0.1494,0.452,3,CHL_3
0,1,CHL,Chile,LAC,N,1994,1994,Y,391.6442,1.9,427.2393,0.05039783,0.01869077,0.01166629,0.02379045,0.564336,223.7606,0.6045529,-1,14.16634,CHL_N1994Y,0.01229,0.02231,0.02973,0.03756,0.04699,0.05889,0.07528,0.102,0.1559,0.4591,3,CHL_3
0,1,CHL,Chile,LAC,N,1996,1996,Y,391.6442,1.9,462.5768,0.03437269,0.01249973,0.007267481,0.01783033,0.5487368,250.6415,0.5474805,-1,14.58737,CHL_N1996Y,0.01332,0.02317,0.03116,0.03937,0.04881,0.06094,0.07782,0.1045,0.1567,0.4443,3,CHL_3
0,1,CHL,Chile,LAC,N,1998,1998,Y,391.6442,1.9,496.0655,0.03551469,0.01336317,0.008043942,0.01864875,0.5552207,266.0435,0.5686154,-1,14.977733,CHL_N1998Y,0.01254,0.02257,0.03046,0.03891,0.04829,0.06025,0.07681,0.1034,0.1571,0.4497,3,CHL_3
0,1,CHL,Chile,LAC,N,2000,2000,Y,391.6442,1.9,427.2641,0.04355169,0.01809632,0.01153097,0.02104015,0.5277201,249.7793,0.5378005,-1,15.342353,CHL_N2000Y,0.01308,0.02521,0.034,0.04274,0.05277,0.0652,0.08096,0.106,0.1543,0.4258,3,CHL_3
0,1,CHL,Chile,LAC,N,2003,2003,Y,391.6442,1.9,420.7234,0.04159779,0.01761065,0.01175912,0.0212759,0.5148987,254.492,0.5157793,-1,15.849652,CHL_N2003Y,0.01381,0.02629,0.0351,0.04439,0.05487,0.0673,0.0833,0.1073,0.1541,0.4135,3,CHL_3
0,1,CHL,Chile,LAC,N,2006,2006,Y,391.6442,1.9,472.4712,0.01481309,0.005045584,0.002967411,0.006013725,0.4729542,305.4494,0.3952147,-1,16.354504,CHL_N2006Y,0.01854,0.03109,0.04016,0.04912,0.05929,0.07113,0.08641,0.1098,0.1556,0.3789,3,CHL_3
0,1,CHL,Chile,LAC,N,2009,2009,Y,391.6442,1.9,506.7454,0.01312366,0.005219946,0.003289488,0.005428954,0.4699122,328.161,0.393249,-1,16.886186,CHL_N2009Y,0.01928,0.03239,0.041,0.04975,0.05946,0.07084,0.08549,0.1077,0.1519,0.3822,3,CHL_3
0,1,CHL,Chile,LAC,N,2011,2011,Y,391.6442,1.9,546.3247,0.006310304,0.002463802,0.001564496,0.003046225,0.4604835,356.2053,0.3649859,-1,17.233576,CHL_N2011Y,0.02051,0.03294,0.04184,0.05091,0.06026,0.07132,0.08665,0.1092,0.1535,0.3729,3,CHL_3
0,1,CHL,Chile,LAC,N,2013,2013,Y,391.6442,1.9,658.8497,0.003773492,0.001650712,0.001145452,0.001636181,0.4583111,431.5554,0.3606555,-1,17.571507,CHL_N2013Y,0.02144,0.03374,0.04213,0.05081,0.06039,0.07149,0.08581,0.1078,0.1527,0.3737,3,CHL_3
0,1,CHL,Chile,LAC,N,2015,2015,Y,391.6442,1.9,689.631,0.003034387,0.001496552,0.001125972,0.001369899,0.4437133,464.8946,0.3389089,-1,17.969353,CHL_N2015Y,0.0224,0.03501,0.044,0.05274,0.0621,0.07343,0.08815,0.11,0.1515,0.3606,3,CHL_3
0,1,CHL,Chile,LAC,N,2017,2017,Y,391.6442,1.9,765.8336,0.002875912,0.00166212,0.001337456,0.001273765,0.4444094,518.002,0.3426406,-1,18.470439,CHL_N2017Y,0.02262,0.03503,0.04404,0.05274,0.0623,0.07347,0.08786,0.109,0.1495,0.3634,3,CHL_3
0,0,CHN,China,EAP,R,1981,1981,Y,3.696112,1.9,29.60017,0.9535688,0.4987209,0.2922301,0.7948726,0.2472923,27.01447,0.1019581,0.2028512,793.935216,CHN_R1981Y,0.04133,0.05658,0.06791,0.07757,0.08668,0.09607,0.1067,0.1203,0.1417,0.2052,1,CHN_1
0,0,CHN,China,EAP,R,1984,1984,Y,3.696112,1.9,41.28645,0.8456264,0.3474051,0.1744839,0.5102641,0.2668613,36.63175,0.1181128,0.2162264,806.618745,CHN_R1984Y,0.04028,0.05429,0.06521,0.0748,0.08404,0.0937,0.1048,0.1192,0.1424,0.2213,1,CHN_1
0,0,CHN,China,EAP,R,1987,1987,Y,3.696112,1.9,50.18413,0.7205992,0.2683076,0.1302047,0.3907947,0.2945106,43.71798,0.1455677,0.2416238,821.058949,CHN_R1987Y,0.03497,0.04977,0.0615,0.0719,0.08198,0.09257,0.1048,0.1207,0.1464,0.2354,1,CHN_1
0,0,CHN,China,EAP,R,1990,1990,X,3.696112,1.9,48.03129,0.785309,0.3003483,0.1438616,0.4307023,0.3057347,40.10764,0.1609375,0.2277171,835.019382,CHN_R1990X,0.03868,0.05096,0.06098,0.07004,0.07893,0.0884,0.09943,0.114,0.1381,0.2605,1,CHN_1
0,0,CHN,China,EAP,R,1993,1993,X,3.696112,1.9,51.9234,0.7139509,0.2682927,0.1273827,0.3738596,0.3212646,42.54055,0.1897891,0.2206622,835.478607,CHN_R1993X,0.03746,0.0501,0.0601,0.06896,0.07755,0.08659,0.09703,0.1107,0.1331,0.2784,1,CHN_1
0,0,CHN,China,EAP,R,1996,1996,X,3.696112,1.9,67.78977,0.5476726,0.1762767,0.07467205,0.240255,0.3362044,54.18775,0.186581,0.2734038,828.956742,CHN_R1996X,0.03573,0.0461,0.05565,0.06502,0.07477,0.08561,0.09868,0.1164,0.1463,0.2757,1,CHN_1
0,0,CHN,China,EAP,R,1999,1999,X,3.696112,1.9,68.07539,0.5591451,0.1883188,0.08276247,0.2593293,0.3538942,53.11674,0.2072723,0.2890836,815.968942,CHN_R1999X,0.03386,0.04391,0.05337,0.06279,0.07273,0.08388,0.09743,0.1159,0.1474,0.2887,1,CHN_1
0,0,CHN,China,EAP,R,2002,2002,X,3.696112,1.9,78.89926,0.4835804,0.1573617,0.0671781,0.2140329,0.3801935,59.25753,0.2403253,0.3130411,788.4063,CHN_R2002X,0.0312,0.04076,0.05004,0.05949,0.06964,0.0812,0.09541,0.115,0.1487,0.3085,1,CHN_1
0,0,CHN,China,EAP,R,2005,2005,X,3.696112,1.9,101.0068,0.3023511,0.07958056,0.02916848,0.1000729,0.358492,79.30377,0.2132843,0.2978405,749.352182,CHN_R2005X,0.03159,0.04251,0.05262,0.06258,0.07299,0.08459,0.0986,0.1176,0.1498,0.2871,1,CHN_1
0,0,CHN,China,EAP,R,2008,2008,X,3.696112,1.9,116.6108,0.2657572,0.07027405,0.02593891,0.08840416,0.3939905,86.68803,0.2593052,0.3305092,708.17381,CHN_R2008X,0.02841,0.03841,0.04812,0.05801,0.06862,0.08071,0.09557,0.1161,0.1512,0.3148,1,CHN_1
0,0,CHN,China,EAP,R,2010,2010,X,3.696112,1.9,132.5926,0.2130236,0.05027299,0.01685873,0.06216477,0.4060789,96.113,0.276586,0.3361828,679.206337,CHN_R2010X,0.02821,0.03761,0.04689,0.05647,0.06686,0.07879,0.09358,0.1141,0.1496,0.3279,1,CHN_1
0,0,CHN,China,EAP,R,2011,2011,X,3.696112,1.9,143.2867,0.1543756,0.03408025,0.01132279,0.04159694,0.3849745,108.5459,0.2483533,0.31919,665.196496,CHN_R2011X,0.02872,0.03936,0.04942,0.05947,0.07009,0.08202,0.09656,0.1164,0.1503,0.3076,1,CHN_1
0,0,CHN,China,EAP,R,2012,2012,X,3.696112,1.9,158.1705,0.1298241,0.02715692,0.008569282,0.03254949,0.3949735,118.0279,0.2616647,0.3305417,651.507733,CHN_R2012X,0.0277,0.03809,0.04806,0.05813,0.06886,0.08101,0.09589,0.1163,0.1513,0.3146,1,CHN_1
0,0,CHN,China,EAP,R,2013,2013,X,3.696112,1.9,190.4046,0.0337652,0.005852552,0.001867161,0.007439451,0.3397101,154.4064,0.1911082,0.2847125,637.792141,CHN_R2013X,0.03254,0.04431,0.0549,0.0651,0.07558,0.08711,0.1009,0.1194,0.1502,0.27,1,CHN_1
0,0,CHN,China,EAP,R,2014,2014,X,3.696112,1.9,208.3605,0.02388622,0.004576611,0.001681988,0.005454676,0.3375639,170.2041,0.1892904,0.2828369,624.030741,CHN_R2014X,0.03212,0.04437,0.05523,0.06559,0.07615,0.0877,0.1014,0.1198,0.1503,0.2673,1,CHN_1
0,0,CHN,China,EAP,R,2015,2015,X,3.696112,1.9,224.8236,0.01245027,0.002258685,0.0008157552,0.002646681,0.3324281,184.1031,0.1826616,0.2790912,610.1929,CHN_R2015X,0.03327,0.04517,0.0558,0.06599,0.07642,0.08785,0.1015,0.1197,0.15,0.2644,1,CHN_1
0,0,CHN,China,EAP,R,2016,2016,X,3.696112,1.9,238.8241,0.009896528,0.002000545,0.0008192094,0.002257311,0.3317984,195.8935,0.1821507,0.2780014,596.465626,CHN_R2016X,0.03322,0.04524,0.05593,0.06614,0.07656,0.08797,0.1015,0.1197,0.1498,0.2639,1,CHN_1
0,0,CHN,China,EAP,U,1981,1981,Y,3.696112,1.9,56.36052,0.5914477,0.1408558,0.04786882,0.1754048,0.1846182,53.66441,0.05896937,0.1513727,199.949784,CHN_U1981Y,0.05232,0.06765,0.07631,0.08396,0.09142,0.09918,0.1077,0.1178,0.1318,0.1718,2,CHN_2
0,0,CHN,China,EAP,U,1984,1984,Y,3.696112,1.9,64.59421,0.4236267,0.08189912,0.02367785,0.0979162,0.1779189,61.40226,0.05356281,0.1466453,230.206255,CHN_U1984Y,0.05494,0.06876,0.0769,0.0842,0.09139,0.0989,0.1072,0.1171,0.1308,0.1699,2,CHN_2
0,0,CHN,China,EAP,U,1987,1987,Y,3.696112,1.9,78.38737,0.2407536,0.04730436,0.01609248,0.05626787,0.2019938,73.9687,0.06944133,0.1625533,262.976051,CHN_U1987Y,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,2,CHN_2
0,0,CHN,China,EAP,U,1990,1990,X,3.696112,1.9,79.71079,0.3198602,0.07597421,0.02671158,0.09591458,0.2559464,71.80688,0.1081173,0.2129191,300.165618,CHN_U1990X,0.04115,0.05527,0.0663,0.07601,0.08535,0.0951,0.1062,0.1206,0.1433,0.2107,2,CHN_2
0,0,CHN,China,EAP,U,1993,1993,X,3.696112,1.9,99.28491,0.2071222,0.04532162,0.01551037,0.05726227,0.2846636,86.44262,0.1340441,0.2339546,342.961393,CHN_U1993X,0.03811,0.05158,0.06254,0.07242,0.0821,0.09236,0.1043,0.1198,0.145,0.2318,2,CHN_2
0,0,CHN,China,EAP,U,1996,1996,X,3.696112,1.9,116.0589,0.1373998,0.02703925,0.008558024,0.03336083,0.2908923,100.0589,0.1390214,0.2434529,388.593258,CHN_U1996X,0.03787,0.05057,0.06131,0.07123,0.08111,0.0917,0.1041,0.1204,0.1468,0.2349,2,CHN_2
0,0,CHN,China,EAP,U,1999,1999,X,3.696112,1.9,135.1296,0.1087121,0.0226562,0.007761945,0.02853225,0.3154756,114.0654,0.1650037,0.2666256,436.766058,CHN_U1999X,0.03378,0.0468,0.058,0.06846,0.07896,0.09029,0.1036,0.1212,0.15,0.2488,2,CHN_2
0,0,CHN,China,EAP,U,2002,2002,X,3.696112,1.9,175.6611,0.04902486,0.01046315,0.004125381,0.01193762,0.3346098,144.3824,0.1918326,0.2789637,491.9937,CHN_U2002X,0.0314,0.04565,0.05588,0.06591,0.07653,0.0884,0.1025,0.1208,0.1491,0.2639,2,CHN_2
0,0,CHN,China,EAP,U,2005,2005,X,3.696112,1.9,218.5053,0.02663046,0.006425113,0.003031122,0.007511955,0.347987,176.7722,0.2089434,0.2899536,554.367818,CHN_U2005X,0.02965,0.04394,0.05424,0.06438,0.07514,0.08723,0.1016,0.1205,0.1499,0.2734,2,CHN_2
0,0,CHN,China,EAP,U,2008,2008,X,3.696112,1.9,265.5207,0.01340046,0.00378858,0.002190464,0.004224044,0.3515431,213.6773,0.2076508,0.2886785,616.48119,CHN_U2008X,0.03024,0.04282,0.05385,0.06431,0.07493,0.0865,0.1002,0.1186,0.1493,0.2792,2,CHN_2
0,0,CHN,China,EAP,U,2010,2010,X,3.696112,1.9,307.0294,0.007451111,0.002140474,0.001269413,0.002099211,0.3574452,244.204,0.2140305,0.2951701,658.498663,CHN_U2010X,0.03016,0.04219,0.05296,0.06332,0.07395,0.08563,0.09958,0.1184,0.1498,0.2841,2,CHN_2
0,0,CHN,China,EAP,U,2011,2011,X,3.696112,1.9,323.5945,0.005362962,0.001569783,0.0009545694,0.001477266,0.3555923,257.3418,0.2112838,0.293621,678.933504,CHN_U2011X,0.03072,0.04254,0.05317,0.06343,0.07398,0.08559,0.09948,0.1182,0.1496,0.2833,2,CHN_2
0,0,CHN,China,EAP,U,2012,2012,X,3.696112,1.9,347.2041,0.004218894,0.001302749,0.0008381185,0.001158853,0.3535335,277.3321,0.2084539,0.2948746,699.187267,CHN_U2012X,0.03065,0.04254,0.05327,0.06362,0.07427,0.086,0.1,0.1189,0.1505,0.2802,2,CHN_2
0,0,CHN,China,EAP,U,2013,2013,X,3.696112,1.9,374.4875,0.00508349,0.001454167,0.0008497857,0.00142238,0.3668623,297.0257,0.2263235,0.3148823,719.587859,CHN_U2013X,0.02759,0.03993,0.05117,0.06208,0.07336,0.08583,0.1008,0.1209,0.1545,0.2839,2,CHN_2
0,0,CHN,China,EAP,U,2014,2014,X,3.696112,1.9,396.1587,0.004867128,0.001501614,0.0009477627,0.001295161,0.3642967,317.8751,0.2247883,0.3143882,740.239259,CHN_U2014X,0.0267,0.03976,0.05145,0.06268,0.0742,0.08682,0.1019,0.122,0.1555,0.279,2,CHN_2
0,0,CHN,China,EAP,U,2015,2015,X,3.696112,1.9,418.1436,0.003120662,0.0009853224,0.00064194,0.0008852882,0.3615622,335.2554,0.2202291,0.3109922,761.0271,CHN_U2015X,0.02763,0.04036,0.05182,0.06286,0.07421,0.08668,0.1016,0.1215,0.1547,0.2786,2,CHN_2
0,0,CHN,China,EAP,U,2016,2016,X,3.696112,1.9,441.8301,0.001679178,0.0004845923,0.0002883279,0.0004748326,0.3612483,353.1087,0.2186919,0.313856,782.199374,CHN_U2016X,0.02813,0.0404,0.05163,0.06258,0.07393,0.08648,0.1015,0.1218,0.1555,0.278,2,CHN_2
0,1,COL,Colombia,LAC,N,1992,1992,Y,1196.955,1.9,292.722,0.0889054,0.04681419,0.0374064,0.02927277,0.5145367,177.6755,0.7018257,-1,34.422569,COL_N1992Y,0.01062,0.02617,0.03545,0.04453,0.05498,0.06739,0.08422,0.1099,0.1622,0.4046,3,COL_3
0,1,COL,Colombia,LAC,N,1996,1996,Y,1196.955,1.9,265.677,0.1654951,0.0913827,0.06945854,0.09861187,0.5693304,149.5174,0.9333928,-1,37.076387,COL_N1996Y,0.004624,0.01968,0.03016,0.03974,0.05029,0.06313,0.07978,0.1048,0.1514,0.4564,3,COL_3
0,1,COL,Colombia,LAC,N,1999,1999,Y,1196.955,1.9,254.0771,0.2007202,0.1103818,0.08348441,0.108923,0.5873956,137.7107,1.077814,-1,38.999471,COL_N1999Y,0.003452,0.01693,0.0276,0.03735,0.04817,0.0609,0.07789,0.1038,0.1549,0.469,3,COL_3
0,1,COL,Colombia,LAC,N,2000,2000,Y,1196.955,1.9,283.3921,0.1636932,0.1099093,0.09463505,0.0588644,0.5868289,151.3056,1.356421,-1,39.629968,COL_N2000Y,0.00133,0.01769,0.02912,0.03831,0.04856,0.06117,0.07813,0.1032,0.1524,0.4701,3,COL_3
0,1,COL,Colombia,LAC,N,2001,2001,Y,1196.955,1.9,237.8564,0.1967217,0.1016078,0.07201535,0.1258429,0.5719634,130.9728,0.8929882,-1,40.255967,COL_N2001Y,0.005242,0.01867,0.02977,0.03928,0.04955,0.06175,0.07896,0.1046,0.1537,0.4585,3,COL_3
0,1,COL,Colombia,LAC,N,2002,2002,Y,1196.955,1.9,281.9847,0.1429959,0.05435291,0.0302996,0.07853011,0.5578956,155.4523,0.6063863,-1,40.87536,COL_N2002Y,0.01022,0.02109,0.03003,0.03879,0.04922,0.06207,0.07926,0.1048,0.1564,0.4481,3,COL_3
0,1,COL,Colombia,LAC,N,2003,2003,Y,1196.955,1.9,282.1199,0.1195247,0.04488882,0.02436699,0.06562664,0.5336629,163.6676,0.5385906,-1,41.483869,COL_N2003Y,0.0115,0.02334,0.03264,0.04225,0.05222,0.06479,0.08157,0.1073,0.1603,0.4241,3,COL_3
0,1,COL,Colombia,LAC,N,2004,2004,Y,1196.955,1.9,299.5678,0.1087595,0.03590401,0.01798421,0.05203669,0.5484282,163.877,0.5479571,-1,42.075955,COL_N2004Y,0.0124,0.02293,0.03116,0.03963,0.04937,0.06154,0.07874,0.1051,0.1572,0.442,3,COL_3
0,1,COL,Colombia,LAC,N,2005,2005,Y,1196.955,1.9,315.8835,0.09706662,0.03328052,0.01728272,0.04845746,0.5370499,179.9906,0.5299969,-1,42.647723,COL_N2005Y,0.01221,0.02334,0.03219,0.0414,0.05134,0.06385,0.08103,0.1067,0.1597,0.4282,3,COL_3
0,1,COL,Colombia,LAC,N,2008,2008,Y,1196.955,1.9,359.332,0.1035415,0.04284774,0.02627332,0.05857326,0.5553569,201.8043,0.6391297,-1,44.254975,COL_N2008Y,0.009199,0.02047,0.02947,0.03889,0.04981,0.06353,0.08154,0.1085,0.16,0.4385,3,COL_3
0,1,COL,Colombia,LAC,N,2009,2009,Y,1196.955,1.9,360.2633,0.08867257,0.0341223,0.01974813,0.048819,0.5439229,206.0148,0.5796453,-1,44.750054,COL_N2009Y,0.01063,0.0219,0.03095,0.04012,0.05106,0.06448,0.08265,0.1095,0.1588,0.43,3,COL_3
0,1,COL,Colombia,LAC,N,2010,2010,Y,1196.955,1.9,388.605,0.07715737,0.02865309,0.01606702,0.03995341,0.5472669,218.706,0.5752586,-1,45.2227,COL_N2010Y,0.01088,0.02195,0.0307,0.03982,0.05024,0.06356,0.0815,0.1081,0.1583,0.435,3,COL_3
0,1,COL,Colombia,LAC,N,2011,2011,Y,1196.955,1.9,403.1777,0.06263092,0.02314436,0.01295993,0.03254963,0.5351879,232.9734,0.5420894,-1,45.663099,COL_N2011Y,0.01176,0.02297,0.03203,0.04131,0.05176,0.0652,0.08313,0.1098,0.1584,0.4237,3,COL_3
0,1,COL,Colombia,LAC,N,2012,2012,Y,1196.955,1.9,408.7695,0.0619519,0.02323899,0.01339038,0.03235066,0.5274639,242.5997,0.5339812,-1,46.076848,COL_N2012Y,0.01169,0.02335,0.0325,0.04216,0.0531,0.06689,0.08495,0.1119,0.1598,0.4137,3,COL_3
0,1,COL,Colombia,LAC,N,2013,2013,Y,1196.955,1.9,429.7066,0.0568122,0.02184119,0.01283898,0.03059249,0.5282127,255.7092,0.5362542,-1,46.497267,COL_N2013Y,0.01162,0.02342,0.03259,0.04208,0.05329,0.06684,0.08465,0.1109,0.1592,0.4154,3,COL_3
0,1,COL,Colombia,LAC,N,2014,2014,Y,1196.955,1.9,449.2586,0.05032931,0.01980813,0.01177969,0.02622717,0.5273429,267.8562,0.5373278,-1,46.969209,COL_N2014Y,0.01181,0.02347,0.0328,0.04239,0.05334,0.06682,0.08457,0.1108,0.1585,0.4155,3,COL_3
0,1,COL,Colombia,LAC,N,2015,2015,Y,1196.955,1.9,439.7545,0.04543564,0.01751387,0.01050404,0.02299715,0.5109941,271.9267,0.5017626,-1,47.520667,COL_N2015Y,0.01284,0.02514,0.03444,0.04433,0.05545,0.06922,0.08701,0.1128,0.1585,0.4003,3,COL_3
0,1,COL,Colombia,LAC,N,2016,2016,Y,1196.955,1.9,434.6241,0.04533352,0.01796877,0.01095782,0.02384305,0.5083554,271.2694,0.4991825,-1,48.171392,COL_N2016Y,0.01295,0.02566,0.03519,0.04496,0.05611,0.06955,0.0869,0.1117,0.1566,0.4003,3,COL_3
0,1,COL,Colombia,LAC,N,2017,2017,Y,1196.955,1.9,431.2777,0.03916085,0.01564863,0.009647906,0.01966475,0.4971548,273.9976,0.4757866,-1,48.901066,COL_N2017Y,0.01399,0.0268,0.03635,0.04621,0.05735,0.0707,0.08786,0.113,0.1579,0.3898,3,COL_3
0,1,COL,Colombia,LAC,N,2018,2018,Y,1196.955,1.9,438.572,0.04113336,0.01655442,0.01022994,0.0212441,0.504187,274.7901,0.4892227,-1,49.648685,COL_N2018Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,COL_3
0,0,COL,Colombia,LAC,U,1980,1980,Y,1196.955,1.9,281.9925,0.195207,0.0816158,0.04652434,0.1303076,0.5912673,146.7918,0.6618146,0.5604231,17.145845,COL_U1980Y,0.009265,0.01678,0.0251,0.03457,0.04572,0.05948,0.07764,0.1043,0.1527,0.4745,2,COL_2
