A,B,C,svy,year,mean,ppp,type
0.985951886555229,-0.735359411617426,0.114006982362868,CRI_3,1997,348.2639,343.7857,GQ
0.857845871505133,0.969650421885102,0.523819002179874,CRI_3,1997,348.2639,343.7857,Beta
0.967572625930616,-0.643328277609214,0.145618846071961,CRI_3,1998,391.2843,343.7857,GQ
0.866524932255304,0.977135511232317,0.527974953186212,CRI_3,1998,391.2843,343.7857,Beta
0.942571806149422,-0.539590956202195,0.133280912175624,CRI_3,1999,381.1787,343.7857,GQ
0.894791321237445,0.983756590515454,0.513499063159587,CRI_3,1999,381.1787,343.7857,Beta
0.966120191418253,-0.63036327792889,0.106418088738067,CRI_3,2000,377.9918,343.7857,GQ
0.882103307620091,0.976169714658809,0.508535551001054,CRI_3,2000,377.9918,343.7857,Beta
0.877721542336387,-0.152013610957063,0.158604000768879,CRI_3,2001,515.9813,343.7857,GQ
0.92606725493471,0.994906701136382,0.465393068190925,CRI_3,2001,515.9813,343.7857,Beta
0.83424162240938,-0.137643979839107,0.172186162877013,CRI_3,2002,524.4565,343.7857,GQ
0.915550384498231,0.992082099055826,0.451104349067912,CRI_3,2002,524.4565,343.7857,Beta
0.954213049845782,-0.285358450444019,0.154218630707991,CRI_3,2003,513.7538,343.7857,GQ
0.920956117551087,0.994610173237496,0.502043378805726,CRI_3,2003,513.7538,343.7857,Beta
0.921099964522368,-0.328736725719564,0.180547755021709,CRI_3,2004,479.4344,343.7857,GQ
0.902857768709127,0.992374379195214,0.503197434574488,CRI_3,2004,479.4344,343.7857,Beta
0.907000328508355,-0.313142565275233,0.213073487071026,CRI_3,2005,498.4477,343.7857,GQ
0.894449763490202,0.995427901789214,0.509865497340927,CRI_3,2005,498.4477,343.7857,Beta
0.823963183883326,-0.234788212164649,0.213708311560109,CRI_3,2006,520.6853,343.7857,GQ
0.8936846278932,0.993663867575322,0.4725165833918,CRI_3,2006,520.6853,343.7857,Beta
0.767010374844903,-0.232921412283427,0.241801785357349,CRI_3,2007,577.7891,343.7857,GQ
0.866571087243674,0.989456304227884,0.449469609534101,CRI_3,2007,577.7891,343.7857,Beta
0.814538649628365,-0.227895496437092,0.239737990208002,CRI_3,2008,582.5395,343.7857,GQ
0.874474331083998,0.98981124546409,0.469189832439702,CRI_3,2008,582.5395,343.7857,Beta
0.813420716288808,-0.0260270288431206,0.239409399668833,CRI_3,2009,636.1492,343.7857,GQ
0.916361437840786,1.00139038395959,0.470820419944947,CRI_3,2009,636.1492,343.7857,Beta
0.815976682946944,-0.174587390738742,0.266344994612296,CRI_3,2010,630.8977,343.7857,GQ
0.877244241451461,0.993774209605068,0.479920639397666,CRI_3,2010,630.8977,343.7857,Beta
0.863760069565403,-0.102365267341288,0.252049028923125,CRI_3,2011,651.6163,343.7857,GQ
0.894013936798561,0.996664254001853,0.484626877873473,CRI_3,2011,651.6163,343.7857,Beta
0.860612542569483,-0.143713373715771,0.245091923687522,CRI_3,2012,673.8453,343.7857,GQ
0.89226662640338,0.996176044669055,0.484817883867541,CRI_3,2012,673.8453,343.7857,Beta
0.863829625813333,0.0974982464484189,0.285912550177571,CRI_3,2013,693.7772,343.7857,GQ
0.916607737230373,1.0051413051528,0.49244976303924,CRI_3,2013,693.7772,343.7857,Beta
0.87600500723549,-0.0281272978746786,0.267478241164514,CRI_3,2014,696.7894,343.7857,GQ
0.918570473416228,1.00695343581162,0.505565742673159,CRI_3,2014,696.7894,343.7857,Beta
0.859070913970436,-0.104792683809682,0.260714194265225,CRI_3,2015,697.262,343.7857,GQ
0.913437172853882,1.00534246525152,0.506406143087318,CRI_3,2015,697.262,343.7857,Beta
0.857613381936293,-0.0909409677594367,0.256800469056825,CRI_3,2016,717.2476,343.7857,GQ
0.911703660277847,1.00494653296531,0.498557192917325,CRI_3,2016,717.2476,343.7857,Beta
0.827803436190476,-0.00733726542000687,0.299839727060227,CRI_3,2017,731.7538,343.7857,GQ
0.905316838298974,1.0068176518589,0.497949215975886,CRI_3,2017,731.7538,343.7857,Beta
0.820378210187734,-0.673345940900567,0.191333711625525,CIV_3,1985.08,267.1739,235.6879,GQ
0.795127690539279,0.965243191329211,0.45672349734621,CIV_3,1985.08,267.1739,235.6879,Beta
0.812412341628098,-0.819632569750581,0.324424541504982,CIV_3,1986.08,221.4774,235.6879,GQ
0.737017807330726,0.984237877568297,0.545107292785499,CIV_3,1986.08,221.4774,235.6879,Beta
0.800776464690206,-0.870244780801863,0.243477643892735,CIV_3,1987.17,202.4203,235.6879,GQ
0.749301761573457,0.975530035057933,0.503992462567563,CIV_3,1987.17,202.4203,235.6879,Beta
0.891125391259513,-1.03066329918763,0.246037574554743,CIV_3,1988.33,159.9465,235.6879,GQ
0.713638152398679,0.96691115487567,0.552389565699375,CIV_3,1988.33,159.9465,235.6879,Beta
0.94413321921507,-0.897917154672247,0.227322516651425,CIV_3,1992.57,128.9578,235.6879,GQ
0.7785401291961,0.976916193451411,0.567313089666599,CIV_3,1992.57,128.9578,235.6879,Beta
0.749056581874429,-0.743134352389249,0.303635017388557,CIV_3,1995,134.0024,235.6879,GQ
0.720731444841147,0.973358056044112,0.465049485552965,CIV_3,1995,134.0024,235.6879,Beta
0.85259127655327,-0.912499495905944,0.249769087134123,CIV_3,1998,116.4157,235.6879,GQ
0.76445696635381,0.985493571022883,0.554727602355667,CIV_3,1998,116.4157,235.6879,Beta
0.773170505019068,-0.851157120026328,0.238414144358768,CIV_3,2002,123.7996,235.6879,GQ
0.743728911787529,0.965208349624825,0.485081942313324,CIV_3,2002,123.7996,235.6879,Beta
0.906729515994857,-0.721545466830005,0.203012281702971,CIV_3,2008,118.7811,235.6879,GQ
0.821248871659214,0.981008346909468,0.526917796679599,CIV_3,2008,118.7811,235.6879,Beta
0.868264749440748,-0.849109704590357,0.211666845598325,CIV_3,2015,116.9286,235.6879,GQ
0.773000129803205,0.968923514940203,0.515644657242807,CIV_3,2015,116.9286,235.6879,Beta
1.00184206556225,-1.76353448399026,0.105501933997855,HRV_3,1988,591.2073,4.358503,GQ
0.469176821383541,0.901059794323897,0.655861152954803,HRV_3,1988,591.2073,4.358503,Beta
0.980893922958658,-1.45814570918778,0.211508834112974,HRV_3,1998,990.5443,4.358503,GQ
0.593690207778447,0.935997421963466,0.640276264010065,HRV_3,1998,990.5443,4.358503,Beta
0.920686662604374,-1.55749120375623,0.158069422652454,HRV_3,1999,498.0288,4.358503,GQ
0.509600127655735,0.888416258045936,0.557975794795648,HRV_3,1999,498.0288,4.358503,Beta
0.895474725889918,-1.33329435201993,0.223277835023782,HRV_3,2000,559.8605,4.358503,GQ
0.594271488460024,0.930772501669838,0.555311447870237,HRV_3,2000,559.8605,4.358503,Beta
0.920315125997394,-1.32601851666055,0.233123652845228,HRV_3,2001,528.4406,4.358503,GQ
0.602865565480914,0.93493405250287,0.573118402501995,HRV_3,2001,528.4406,4.358503,Beta
0.932152624856513,-1.43693780686265,0.198636323103226,HRV_3,2004,828.4412,4.358503,GQ
0.586131314578608,0.930287760094418,0.598992734028051,HRV_3,2004,828.4412,4.358503,Beta
0.82027714268871,-1.30866015082256,0.189933176827282,HRV_3,2008,819.0623,4.358503,GQ
0.602179141689872,0.933012888851035,0.497837831646706,HRV_3,2008,819.0623,4.358503,Beta
0.849353269978724,-1.28749414482929,0.208785972835503,HRV_3,2009,805.9202,4.358503,GQ
0.634712727380785,0.949898377203043,0.553061959561668,HRV_3,2009,805.9202,4.358503,Beta
0.849353269978724,-1.28749414482929,0.208785972835503,HRV_3,2009,618.6325,4.358503,GQ
0.634712727380785,0.949898377203043,0.553061959561668,HRV_3,2009,618.6325,4.358503,Beta
0.923664866833112,-1.52581626658039,0.188478373894278,HRV_3,2010,674.5119,4.358503,GQ
0.544620465198915,0.927295169071368,0.609047307482905,HRV_3,2010,674.5119,4.358503,Beta
0.923664866833112,-1.52581626658039,0.188478373894278,HRV_3,2010,572.3955,4.358503,GQ
0.544620465198915,0.927295169071368,0.609047307482905,HRV_3,2010,572.3955,4.358503,Beta
1.1068578555081,-1.51276431647719,0.0960661798264264,HRV_3,2011,552.061,4.358503,GQ
0.656911344674626,0.913145018293664,0.642480572555416,HRV_3,2011,552.061,4.358503,Beta
1.10086676051831,-1.46720327362355,0.116514507763792,HRV_3,2012,524.7227,4.358503,GQ
0.667709104009843,0.921901536206413,0.645767229544135,HRV_3,2012,524.7227,4.358503,Beta
1.09068404553366,-1.52059158417801,0.0980748661806939,HRV_3,2013,516.8615,4.358503,GQ
0.641618583822289,0.907353274411177,0.631148919562961,HRV_3,2013,516.8615,4.358503,Beta
1.07359207876648,-1.52148357756601,0.0952021084412387,HRV_3,2014,545.4291,4.358503,GQ
0.63086916591298,0.901049290542177,0.615022418559141,HRV_3,2014,545.4291,4.358503,Beta
1.08467698676221,-1.56851750824708,0.089992703114607,HRV_3,2015,569.4345,4.358503,GQ
0.62245354813578,0.9024384311925,0.632413512098219,HRV_3,2015,569.4345,4.358503,Beta
0.889286409319401,-1.39724152228462,0.213685551541748,CYP_3,2004,1317.137,0.7115528,GQ
0.565520513422857,0.924053062943887,0.554052496904875,CYP_3,2004,1317.137,0.7115528,Beta
0.854784521876286,-1.3785961365651,0.220643989955211,CYP_3,2005,1406.357,0.7115528,GQ
0.555469178718744,0.926144466562662,0.529272237944054,CYP_3,2005,1406.357,0.7115528,Beta
0.832005542073723,-1.40009332585201,0.18945189652887,CYP_3,2006,1541.937,0.7115528,GQ
0.542103938148688,0.914640192267341,0.486288576068238,CYP_3,2006,1541.937,0.7115528,Beta
0.846028512587513,-1.3291968869725,0.232481221073915,CYP_3,2007,1544.883,0.7115528,GQ
0.575038751189978,0.936386685683482,0.528948040539449,CYP_3,2007,1544.883,0.7115528,Beta
0.8262989074839,-1.32001725347893,0.225056652057986,CYP_3,2008,1532.978,0.7115528,GQ
0.574506619043127,0.935443264945525,0.510085705817178,CYP_3,2008,1532.978,0.7115528,Beta
0.833924818616235,-1.29398355010007,0.231767966512123,CYP_3,2009,1515.55,0.7115528,GQ
0.579467981001789,0.927822062195716,0.511851825014385,CYP_3,2009,1515.55,0.7115528,Beta
0.83339243409711,-1.31594701432404,0.232286672027668,CYP_3,2010,1540.078,0.7115528,GQ
0.57249701716613,0.926518202785624,0.520452519974781,CYP_3,2010,1540.078,0.7115528,Beta
0.817037270967589,-1.28145251459603,0.22822702368222,CYP_3,2011,1532.989,0.7115528,GQ
0.57654905109175,0.921175724808584,0.496037994294682,CYP_3,2011,1532.989,0.7115528,Beta
0.792234476359616,-1.20377254657335,0.23636621174077,CYP_3,2012,1447.803,0.7115528,GQ
0.600096254933852,0.931106742346977,0.479215155220468,CYP_3,2012,1447.803,0.7115528,Beta
0.723609355142893,-1.07970179966471,0.250874898021698,CYP_3,2013,1389.567,0.7115528,GQ
0.608300895270827,0.929546245386896,0.421076515486437,CYP_3,2013,1389.567,0.7115528,Beta
0.811586122199659,-1.20897680616941,0.205277177618752,CYP_3,2014,1295.065,0.7115528,GQ
0.616229818906135,0.925762971950807,0.473638623866816,CYP_3,2014,1295.065,0.7115528,Beta
0.842002036542103,-1.27523080972518,0.201310962439827,CYP_3,2015,1319.552,0.7115528,GQ
0.605938313887617,0.928519234171855,0.499374192255118,CYP_3,2015,1319.552,0.7115528,Beta
0.773386735241747,-1.4164258755332,0.26562813094931,CZE_3,1993,511.5632,14.90097,GQ
0.469587080056157,0.920250675882348,0.495053492331581,CZE_3,1993,511.5632,14.90097,Beta
0.866432634524851,-1.60028989922333,0.152031159101244,CZE_3,1996,592.0576,14.90097,GQ
0.442590998360591,0.868366312200292,0.502722168453895,CZE_3,1996,592.0576,14.90097,Beta
0.935509493625381,-1.66740176625365,0.0818854217248693,CZE_3,2004,688.4628,14.90097,GQ
0.478975030524845,0.851763465472206,0.528190119811418,CZE_3,2004,688.4628,14.90097,Beta
0.92594793592019,-1.67877637939048,0.0814578497203383,CZE_3,2005,706.8883,14.90097,GQ
0.465604587936193,0.852172002919031,0.52108527163156,CZE_3,2005,706.8883,14.90097,Beta
0.932204681961806,-1.67690928709854,0.0872342465512755,CZE_3,2006,745.8717,14.90097,GQ
0.467390526963295,0.850313331509254,0.533863508019475,CZE_3,2006,745.8717,14.90097,Beta
0.915966521049772,-1.67155196924671,0.100935406141818,CZE_3,2007,785.3073,14.90097,GQ
0.449214721044396,0.847155158207268,0.525020762804748,CZE_3,2007,785.3073,14.90097,Beta
0.898325040001708,-1.66712546793398,0.0965911026706314,CZE_3,2008,804.6226,14.90097,GQ
0.434656023857525,0.834406129995846,0.491225598030764,CZE_3,2008,804.6226,14.90097,Beta
0.923280946409602,-1.68026604864214,0.0930989967360813,CZE_3,2009,816.2733,14.90097,GQ
0.447461448866789,0.838779161577733,0.521384383154658,CZE_3,2009,816.2733,14.90097,Beta
0.932554895082739,-1.67059501428061,0.094237362817208,CZE_3,2010,814.8165,14.90097,GQ
0.467675764694175,0.850462477006247,0.538967434186288,CZE_3,2010,814.8165,14.90097,Beta
0.944861033314796,-1.69642779267725,0.080629080558984,CZE_3,2011,813.9489,14.90097,GQ
0.46354096405697,0.845101405102883,0.543115480067212,CZE_3,2011,813.9489,14.90097,Beta
0.934325259142085,-1.67878036914113,0.096918001367508,CZE_3,2012,800.2376,14.90097,GQ
0.464643996250777,0.856327400128722,0.547522834072448,CZE_3,2012,800.2376,14.90097,Beta
0.928093515817385,-1.68441171681659,0.0851797696729405,CZE_3,2013,805.5388,14.90097,GQ
0.457715042768342,0.8457860595588,0.526297588513442,CZE_3,2013,805.5388,14.90097,Beta
0.927133161917862,-1.68139733737524,0.0965314967931496,CZE_3,2014,824.3397,14.90097,GQ
0.452228588684189,0.84447087908319,0.536517406909456,CZE_3,2014,824.3397,14.90097,Beta
0.928690238699297,-1.68700850465246,0.0935644333551016,CZE_3,2015,858.3527,14.90097,GQ
0.449152897269765,0.842703063325066,0.533323514100939,CZE_3,2015,858.3527,14.90097,Beta
0.944952239337435,-1.64147622594695,0.140073912935425,DNK_3,2003,1369.318,8.523886,GQ
0.47158335769615,0.868341869682529,0.574277103436201,DNK_3,2003,1369.318,8.523886,Beta
0.964635913204516,-1.65970519060114,0.144450633952737,DNK_3,2004,1393.306,8.523886,GQ
0.473787612546862,0.872118455998733,0.605294844167757,DNK_3,2004,1393.306,8.523886,Beta
0.956486251726869,-1.6682217991278,0.129217731096291,DNK_3,2005,1409.354,8.523886,GQ
0.466965639920225,0.862220591503893,0.586631969016021,DNK_3,2005,1409.354,8.523886,Beta
0.925235021146689,-1.63078574287412,0.138984632166858,DNK_3,2006,1453.752,8.523886,GQ
0.464305487884729,0.863410310433785,0.551890784731043,DNK_3,2006,1453.752,8.523886,Beta
0.913881686951848,-1.63188925470878,0.13014755796675,DNK_3,2007,1480.462,8.523886,GQ
0.459127462618001,0.855780829808873,0.535507268751518,DNK_3,2007,1480.462,8.523886,Beta
0.955983318192973,-1.67049509002554,0.126194108766869,DNK_3,2008,1464.93,8.523886,GQ
0.464285974506721,0.858818534117518,0.581143988624066,DNK_3,2008,1464.93,8.523886,Beta
0.97065622262603,-1.67660681204034,0.0965701106610993,DNK_3,2009,1486.346,8.523886,GQ
0.479520522341143,0.843320359451076,0.568803798815135,DNK_3,2009,1486.346,8.523886,Beta
0.933269525219506,-1.62438871632481,0.120203776988587,DNK_3,2010,1560.049,8.523886,GQ
0.486005257703268,0.865430076597745,0.545983368550098,DNK_3,2010,1560.049,8.523886,Beta
0.92467015079378,-1.61079021750919,0.127059197555386,DNK_3,2011,1535.175,8.523886,GQ
0.482752183248622,0.861804369482438,0.538126535383129,DNK_3,2011,1535.175,8.523886,Beta
0.908261574609398,-1.59628542494508,0.126943657064207,DNK_3,2012,1526.027,8.523886,GQ
0.479212468048561,0.855714037559008,0.519062741271919,DNK_3,2012,1526.027,8.523886,Beta
0.902326452642361,-1.57584269165639,0.126653621753117,DNK_3,2013,1563.193,8.523886,GQ
0.492952395866515,0.86273721748255,0.514743856287885,DNK_3,2013,1563.193,8.523886,Beta
0.909530052787947,-1.60729218473275,0.108610762039421,DNK_3,2014,1573.968,8.523886,GQ
0.478063393947392,0.842818361652709,0.505287075142569,DNK_3,2014,1573.968,8.523886,Beta
0.879931416137373,-1.57675938769896,0.131168187734317,DNK_3,2015,1588.897,8.523886,GQ
0.469905976894821,0.85469308040254,0.487424525510669,DNK_3,2015,1588.897,8.523886,Beta
0.881458324357919,-0.972162368980511,0.197552306519304,DJI_3,2002,134.1671,101.4806,GQ
0.739676671873026,0.960425602315365,0.513159491844628,DJI_3,2002,134.1671,101.4806,Beta
0.92938685779386,-0.987912046702332,0.0680599358168073,DJI_3,2012,164.8706,101.4806,GQ
0.804268509980207,0.94914910383487,0.484235612613467,DJI_3,2012,164.8706,101.4806,Beta
0.883798383053635,-0.912958815166293,0.125761189137063,DJI_3,2013,147.2567,101.4806,GQ
0.796020357834915,0.961353362511876,0.488926895231495,DJI_3,2013,147.2567,101.4806,Beta
0.897116693148038,-1.06668820022369,0.123169596438478,DJI_3,2017,154.5033,101.4806,GQ
0.751559643206275,0.950062353134062,0.497303476264514,DJI_3,2017,154.5033,101.4806,Beta
0.952473893774082,-0.599510323385318,0.112872667288821,DOM_3,1986,408.5772,20.74103,GQ
0.86247224065505,0.975137241881854,0.479785418316188,DOM_3,1986,408.5772,20.74103,Beta
0.776442519642181,-0.169664082662126,0.227514832786266,DOM_3,1989,242.6872,20.74103,GQ
0.856042093790762,0.990901146080518,0.412567228374515,DOM_3,1989,242.6872,20.74103,Beta
0.695145712480681,-0.448143838299693,0.178465951866774,DOM_3,1992,330.921,20.74103,GQ
0.800131579311751,0.963108726125351,0.354652896186055,DOM_3,1992,330.921,20.74103,Beta
0.874982931891936,-0.507145055288379,0.173503027953366,DOM_3,1996,366.2063,20.74103,GQ
0.866138486629158,0.983842856547276,0.487203360594176,DOM_3,1996,366.2063,20.74103,Beta
0.873197578388398,-0.563102514639881,0.127181334366715,DOM_3,1997,401.0587,20.74103,GQ
0.846060810008894,0.968240165840241,0.445526799541302,DOM_3,1997,401.0587,20.74103,Beta
0.833702108280882,-0.13297169457348,0.184424276599939,DOM_3,2000,431.5291,20.74103,GQ
0.89852739584021,0.991035111213493,0.440228814048644,DOM_3,2000,431.5291,20.74103,Beta
0.805457632307534,-0.189356047819096,0.219603734892546,DOM_3,2001,414.5094,20.74103,GQ
0.894095558529057,0.999449063818914,0.458356156370821,DOM_3,2001,414.5094,20.74103,Beta
0.884778226778173,-0.404933846901674,0.143286013231248,DOM_3,2002,402.4531,20.74103,GQ
0.891485103755957,0.988239301505595,0.467652144950903,DOM_3,2002,402.4531,20.74103,Beta
0.759619168266577,-0.182009921824896,0.19114797423726,DOM_3,2003,358.8535,20.74103,GQ
0.87897381704969,0.986724287070951,0.412222899173673,DOM_3,2003,358.8535,20.74103,Beta
0.746065908950537,-0.120694492664953,0.212739175720277,DOM_3,2004,305.6703,20.74103,GQ
0.876166582016516,0.988771258170468,0.409574496236371,DOM_3,2004,305.6703,20.74103,Beta
0.805739030676771,-0.154220050727512,0.229257194565962,DOM_3,2005,352.8938,20.74103,GQ
0.887714713264862,0.996376921743922,0.454244852775217,DOM_3,2005,352.8938,20.74103,Beta
0.753486252503546,0.000867878816041735,0.238976503500728,DOM_3,2006,402.2955,20.74103,GQ
0.881058127694601,0.992740383208836,0.413731077856649,DOM_3,2006,402.2955,20.74103,Beta
0.785869253741997,-0.351402089077953,0.21481272406405,DOM_3,2007,368.1974,20.74103,GQ
0.864435466082488,0.990948758536388,0.453633197725265,DOM_3,2007,368.1974,20.74103,Beta
0.785346343012112,-0.31770864174368,0.24277228395543,DOM_3,2008,355.2986,20.74103,GQ
0.853307974075065,0.991426077884184,0.45542144091938,DOM_3,2008,355.2986,20.74103,Beta
0.762519386041439,-0.23879423821999,0.252251664513171,DOM_3,2009,383.9607,20.74103,GQ
0.871762480859092,0.99883499190098,0.456613932262274,DOM_3,2009,383.9607,20.74103,Beta
0.831118772361943,-0.123519831073378,0.297042925158288,DOM_3,2010,378.5187,20.74103,GQ
0.900037276751682,1.01419240762856,0.507029626556701,DOM_3,2010,378.5187,20.74103,Beta
0.780129564486187,-0.258072482945475,0.270741086204804,DOM_3,2011,383.1367,20.74103,GQ
0.85586148785226,0.994520193126642,0.464472410231043,DOM_3,2011,383.1367,20.74103,Beta
0.805140901526459,-0.471623522429055,0.240284854631821,DOM_3,2012,366.3321,20.74103,GQ
0.845889913053816,0.993463696642617,0.48504854272573,DOM_3,2012,366.3321,20.74103,Beta
0.742221525068953,-0.301446230428695,0.273831637205461,DOM_3,2013,386.9672,20.74103,GQ
0.850211738936508,0.996808453258489,0.458043615533361,DOM_3,2013,386.9672,20.74103,Beta
0.892722488269523,-0.387366420694165,0.285018871782763,DOM_3,2014,401.1738,20.74103,GQ
0.879605480035277,1.00813391456086,0.552338672174486,DOM_3,2014,401.1738,20.74103,Beta
0.837111236981759,-0.537965611775467,0.233867808727845,DOM_3,2015,440.4238,20.74103,GQ
0.828270045403166,0.984998941374844,0.490056592491593,DOM_3,2015,440.4238,20.74103,Beta
0.843950024734118,-0.513491739400617,0.224294092323183,DOM_3,2016,471.8197,20.74103,GQ
0.85402327497419,0.993889337427303,0.502365561372575,DOM_3,2016,471.8197,20.74103,Beta
0.94690156409461,-0.594065022006222,0.0561565001077644,ECU_3,1987,225.5435,0.5472345,GQ
0.85740573090358,0.949104855035074,0.439943986227021,ECU_3,1987,225.5435,0.5472345,Beta
0.806115215180387,-0.340917363879691,0.109320699866413,ECU_3,1994,223.1803,0.5472345,GQ
0.887349596406612,0.974854761107179,0.406003964266706,ECU_3,1994,223.1803,0.5472345,Beta
0.882642100766963,-0.0376013156321274,0.232472382171943,ECU_3,1998,209.4663,0.5472345,GQ
0.930419001292662,1.00258239100956,0.500990533251415,ECU_3,1998,209.4663,0.5472345,Beta
0.740204340142608,0.032014641988379,0.102673267496588,ECU_3,1999,228.7991,0.5472345,GQ
0.904914269691633,0.977592111443563,0.338841345651957,ECU_3,1999,228.7991,0.5472345,Beta
0.73676768927518,-0.0608044056664462,0.133937646463923,ECU_3,2000,176.0948,0.5472345,GQ
0.89117119219155,0.976638394417299,0.360378489079398,ECU_3,2000,176.0948,0.5472345,Beta
0.833680274508497,-0.00586564337674036,0.165323343981145,ECU_3,2003,262.9518,0.5472345,GQ
0.928809353733073,0.996803180930118,0.435340644791552,ECU_3,2003,262.9518,0.5472345,Beta
0.827369302637829,-0.059093812285158,0.144658079765179,ECU_3,2004,258.0312,0.5472345,GQ
0.913840768792754,0.986427843182758,0.416897281878585,ECU_3,2004,258.0312,0.5472345,Beta
0.871308799852046,0.00153648408574971,0.156748782420071,ECU_3,2005,302.1385,0.5472345,GQ
0.93838999798288,0.999481627106728,0.447572127122267,ECU_3,2005,302.1385,0.5472345,Beta
0.798477135835826,-0.123828823412083,0.186808641836133,ECU_3,2006,336.5734,0.5472345,GQ
0.881910591090818,0.984785891522833,0.415363908064817,ECU_3,2006,336.5734,0.5472345,Beta
0.795244079136283,0.0262136062143878,0.192040233597984,ECU_3,2007,354.76,0.5472345,GQ
0.904331843201204,0.98972035845504,0.416275118879302,ECU_3,2007,354.76,0.5472345,Beta
0.890744743062081,-0.272795375365783,0.171778747534961,ECU_3,2008,339.1823,0.5472345,GQ
0.902625837162047,0.991845183800215,0.476815388395361,ECU_3,2008,339.1823,0.5472345,Beta
0.880879331865305,-0.376247492923491,0.182199714814055,ECU_3,2009,326.8735,0.5472345,GQ
0.876765003665342,0.985784599706433,0.477587231889926,ECU_3,2009,326.8735,0.5472345,Beta
0.85716114565424,-0.326696988761037,0.197170324479484,ECU_3,2010,361.8706,0.5472345,GQ
0.873261494230876,0.98654016430988,0.467956682422981,ECU_3,2010,361.8706,0.5472345,Beta
0.963190620028452,-0.482276000466974,0.189586541460886,ECU_3,2011,373.0158,0.5472345,GQ
0.877514721138073,0.988408180155259,0.52838601760162,ECU_3,2011,373.0158,0.5472345,Beta
0.95297014209717,-0.605291862551205,0.151549137871033,ECU_3,2012,397.4407,0.5472345,GQ
0.863833902080859,0.982338610749388,0.511777872449531,ECU_3,2012,397.4407,0.5472345,Beta
0.877041203539389,-0.390445501189438,0.220433090984056,ECU_3,2013,411.272,0.5472345,GQ
0.860660677911395,0.988133551070877,0.489891175108276,ECU_3,2013,411.272,0.5472345,Beta
0.88503254227908,-0.65175461659471,0.187927784463053,ECU_3,2014,415.8923,0.5472345,GQ
0.82863813888598,0.97834600272453,0.49822386655443,ECU_3,2014,415.8923,0.5472345,Beta
0.90073526534066,-0.582235935606117,0.180377854465376,ECU_3,2015,418.812,0.5472345,GQ
0.841889300355206,0.977325901901185,0.494096902714508,ECU_3,2015,418.812,0.5472345,Beta
0.906701118134534,-0.711984487508757,0.161778728192154,ECU_3,2016,410.1924,0.5472345,GQ
0.829451177526429,0.973100291939501,0.501888871526017,ECU_3,2016,410.1924,0.5472345,Beta
0.921989799273855,-0.700130050032432,0.168605867653468,ECU_3,2017,421.8977,0.5472345,GQ
0.83676575681007,0.977913990158645,0.514548897208065,ECU_3,2017,421.8977,0.5472345,Beta
0.8178060416004,-0.432467176810961,0.134106504231302,ECU_2,1995,220.7036,0.5472345,GQ
0.867816200506565,0.965930140941482,0.433995175204022,ECU_2,1995,220.7036,0.5472345,Beta
0.782970951588609,-1.24132766885572,0.265184339474448,EGY_3,1990.5,139.9387,2.777,GQ
0.588190030782093,0.948657140548963,0.513160595077991,EGY_3,1990.5,139.9387,2.777,Beta
0.744991115733871,-1.29453195650141,0.274968235001806,EGY_3,1995.75,135.487,2.777,GQ
0.521560092790364,0.931218437391611,0.469379885372401,EGY_3,1995.75,135.487,2.777,Beta
0.714864832386193,-1.23776189080717,0.256926961889726,EGY_3,1999.75,168.1952,2.777,GQ
0.539563214148645,0.926092969041018,0.42622694611476,EGY_3,1999.75,168.1952,2.777,Beta
0.747100863666958,-1.28168134677744,0.24635472538105,EGY_3,2004.49,148.1428,2.777,GQ
0.560104779768896,0.941424472437213,0.477736143096737,EGY_3,2004.49,148.1428,2.777,Beta
0.758778646190837,-1.34118589516055,0.225389559099727,EGY_3,2008.24,149.0266,2.777,GQ
0.534516931554258,0.926647795099014,0.465311591359292,EGY_3,2008.24,149.0266,2.777,Beta
0.761432230019559,-1.33013922547865,0.249767010510359,EGY_3,2010.49,165.4047,2.777,GQ
0.538182829472763,0.938031598307935,0.492807482292059,EGY_3,2010.49,165.4047,2.777,Beta
0.78860832171852,-1.41979633501593,0.229002073236346,EGY_3,2012.49,169.0436,2.777,GQ
0.509175317157182,0.927362276283002,0.50918822056798,EGY_3,2012.49,169.0436,2.777,Beta
0.734628096856303,-1.30408921040344,0.235093330677998,EGY_3,2015,183.1198,2.777,GQ
0.533770792630971,0.926316389941848,0.442822079263443,EGY_3,2015,183.1198,2.777,Beta
1.1724337215129,-0.847804202112797,-0.060196392500353,SLV_3,1989,222.9356,0.5307735,GQ
0.893714328310965,0.938364256755455,0.512900392722745,SLV_3,1989,222.9356,0.5307735,Beta
0.940812216706858,-0.374025815578323,0.0301228084745265,SLV_3,1991,217.2224,0.5307735,GQ
0.923679645569497,0.974443927660814,0.432165835107011,SLV_3,1991,217.2224,0.5307735,Beta
0.867124155720835,-0.594278998609149,0.100669994122128,SLV_3,1995,250.3394,0.5307735,GQ
0.854557492318398,0.965947299023341,0.438030233929447,SLV_3,1995,250.3394,0.5307735,Beta
0.882961474475507,-0.415822554199014,0.111953561666414,SLV_3,1996,249.588,0.5307735,GQ
0.886428719729499,0.977790188477635,0.444656553411167,SLV_3,1996,249.588,0.5307735,Beta
1.07426298035282,-0.322590044023978,-0.0333684535656371,SLV_3,1998,253.3916,0.5307735,GQ
